date,country,confirmed,deaths,recovered,active,new cases,new deaths,new recovered,region
2020-07-24,Spain,272421,28432,150376,93613,2255,3,0,Europe
2020-07-24,US,4112531,145560,1261624,2705347,73715,1130,28355,Americas
2020-07-24,United Kingdom,299500,45762,1425,252313,769,123,0,Europe
2020-07-25,Canada,115457,8928,0,106529,355,6,0,Americas
2020-07-25,France,217801,30195,80945,106661,4,0,2,Europe
2020-07-25,Germany,206278,9124,189919,7235,655,4,223,Europe
2020-07-25,Italy,245864,35102,198320,12442,274,5,128,Europe
2020-07-25,Spain,272421,28432,150376,93613,0,0,0,Europe
2020-07-25,US,4178970,146465,1279414,2753091,66439,905,17790,Americas
2020-07-25,United Kingdom,300270,45823,1427,253020,770,61,2,Europe
2020-07-26,Canada,115776,8933,0,106843,319,5,0,Americas
2020-07-26,France,217801,30195,80945,106661,0,0,0,Europe
2020-07-26,Germany,206667,9124,190055,7488,389,0,136,Europe
2020-07-26,Italy,246118,35107,198446,12565,254,5,126,Europe
2020-07-26,Spain,272421,28432,150376,93613,0,0,0,Europe
2020-07-26,US,4233923,146935,1297863,2789125,54953,470,18449,Americas
2020-07-26,United Kingdom,301020,45837,1434,253749,750,14,7,Europe
2020-07-27,Canada,116458,8944,0,107514,682,11,0,Americas
2020-07-27,France,220352,30212,81212,108928,2551,17,267,Europe
2020-07-27,Germany,207112,9125,190314,7673,445,1,259,Europe
2020-07-27,Italy,246286,35112,198593,12581,168,5,147,Europe
2020-07-27,Spain,272421,28432,150376,93613,0,0,0,Europe
2020-07-27,US,4290259,148011,1325804,2816444,56336,1076,27941,Americas
2020-07-27,United Kingdom,301708,45844,1437,254427,688,7,3,Europe
