date,group,product,sales
2019-05-09,AU,outdoor,8353
2019-05-09,CA,camping,5348
2019-05-10,AU,hobbies,10650
2019-05-10,AU,outdoor,9026
2019-05-10,CA,camping,5744
2019-05-10,AU,retail,8160
2019-05-10,CA,hiking,8235
2019-05-11,AU,retail,6678
2019-05-11,CA,camping,3826
2019-05-11,AU,hobbies,9952
2019-05-11,AU,outdoor,9049
2019-05-11,CA,hiking,7900
2019-05-12,CA,hiking,8594
2019-05-12,CA,camping,4820
2019-05-12,AU,retail,7017
2019-05-12,AU,hobbies,10442
2019-05-12,AU,outdoor,9446
2019-05-13,AU,hobbies,10759
2019-05-13,AU,outdoor,8668
2019-05-13,CA,hiking,8685
2019-05-13,CA,camping,4476
2019-05-13,AU,retail,6991
2019-05-14,AU,outdoor,8309
2019-05-14,CA,camping,3360
2019-05-14,AU,retail,7656
2019-05-14,AU,hobbies,10535
2019-05-14,CA,hiking,8246
2019-05-15,AU,outdoor,6971
2019-05-15,AU,retail,4724
2019-05-15,CA,hiking,9732
2019-05-15,CA,camping,3884
2019-05-15,AU,hobbies,10810
2019-05-16,CA,camping,4622
2019-05-16,CA,hiking,10676
2019-05-16,AU,hobbies,10262
2019-05-16,AU,retail,6743
2019-05-16,AU,outdoor,8496
2019-05-17,AU,hobbies,11724
2019-05-17,AU,retail,7787
2019-05-17,CA,hiking,7971
2019-05-17,AU,outdoor,6541
2019-05-17,CA,camping,4230
2019-05-18,AU,hobbies,12133
2019-05-18,AU,retail,8221
2019-05-18,CA,hiking,8318
2019-05-18,AU,outdoor,8244
2019-05-18,CA,camping,4435
2019-05-19,CA,hiking,9558
2019-05-19,AU,retail,7588
2019-05-19,AU,outdoor,7668
2019-05-19,AU,hobbies,9592
2019-05-19,CA,camping,3731
2019-05-20,CA,camping,5971
2019-05-20,AU,hobbies,11589
2019-05-20,CA,hiking,9042
2019-05-20,AU,retail,7069
2019-05-20,AU,outdoor,9474
2019-05-21,AU,retail,6883
2019-05-21,AU,outdoor,7518
2019-05-21,AU,hobbies,11444
2019-05-21,CA,camping,3615
2019-05-21,CA,hiking,9840
2019-05-22,AU,retail,6733
2019-05-22,CA,hiking,0
2019-05-22,AU,outdoor,7093
2019-05-22,CA,camping,4938
2019-05-22,AU,hobbies,10119
2019-05-23,CA,camping,3958
2019-05-23,AU,outdoor,9331
2019-05-23,AU,retail,4345
2019-05-23,AU,hobbies,11868
2019-05-23,CA,hiking,10882
2019-05-24,CA,hiking,10875
2019-05-24,AU,retail,8031
2019-05-24,CA,camping,3892
2019-05-24,AU,hobbies,9940
2019-05-24,AU,outdoor,8006
2019-05-25,CA,camping,3899
2019-05-25,AU,hobbies,11674
2019-05-25,AU,outdoor,7464
2019-05-25,CA,hiking,11212
2019-05-25,AU,retail,7698
2019-05-26,CA,camping,2822
2019-05-26,AU,outdoor,6188
2019-05-26,AU,retail,6476
2019-05-26,CA,hiking,9255
2019-05-26,AU,hobbies,11418
2019-05-27,CA,camping,3813
2019-05-27,AU,outdoor,8430
2019-05-27,AU,retail,7588
2019-05-27,CA,hiking,11521
2019-05-27,AU,hobbies,10199
2019-05-28,CA,camping,2816
2019-05-28,AU,outdoor,6911
2019-05-28,CA,hiking,8547
2019-05-28,AU,retail,5799
2019-05-28,AU,hobbies,11298
2019-05-29,CA,camping,3708
2019-05-29,CA,hiking,10304
2019-05-29,AU,retail,6138
2019-05-29,AU,outdoor,5918
2019-05-29,AU,hobbies,10355
2019-05-30,AU,hobbies,10567
2019-05-30,CA,camping,4532
2019-05-30,AU,retail,7502
2019-05-30,AU,outdoor,7693
2019-05-30,CA,hiking,9941
2019-05-31,CA,hiking,11063
2019-05-31,AU,retail,7681
2019-05-31,CA,camping,3793
2019-05-31,AU,outdoor,7869
2019-05-31,AU,hobbies,9737
2019-06-01,AU,outdoor,7854
2019-06-01,CA,camping,4196
2019-06-01,AU,retail,7962
2019-06-01,AU,hobbies,12438
2019-06-01,CA,hiking,10606
2019-06-02,CA,camping,4573
2019-06-02,AU,outdoor,7706
2019-06-02,AU,retail,7012
2019-06-02,AU,hobbies,8971
2019-06-02,CA,hiking,9942
2019-06-03,AU,outdoor,7430
2019-06-03,AU,retail,215
2019-06-03,AU,hobbies,11969
2019-06-03,CA,hiking,11018
2019-06-03,CA,camping,5345
2019-06-04,CA,hiking,11980
2019-06-04,AU,retail,6514
2019-06-04,CA,camping,2939
2019-06-04,AU,outdoor,7463
2019-06-04,AU,hobbies,9316
2019-06-05,AU,hobbies,11481
2019-06-05,AU,outdoor,7968
2019-06-05,AU,retail,7275
2019-06-05,CA,hiking,9103
2019-06-05,CA,camping,3644
2019-06-06,AU,hobbies,10361
2019-06-06,CA,camping,4714
2019-06-06,AU,outdoor,7047
2019-06-06,CA,hiking,8802
2019-06-06,AU,retail,7320
2019-06-07,AU,retail,8959
2019-06-07,AU,hobbies,11807
2019-06-07,CA,hiking,10548
2019-06-07,CA,camping,4723
2019-06-07,AU,outdoor,6918
2019-06-08,AU,hobbies,9918
2019-06-08,CA,hiking,10185
2019-06-08,AU,outdoor,6968
2019-06-08,CA,camping,3370
2019-06-08,AU,retail,8173
2019-06-09,AU,outdoor,7300
2019-06-09,AU,retail,6738
2019-06-09,AU,hobbies,10889
2019-06-09,CA,camping,4249
2019-06-09,CA,hiking,8879
2019-06-10,CA,hiking,11754
2019-06-10,AU,retail,7785
2019-06-10,CA,camping,5787
2019-06-10,AU,hobbies,10227
2019-06-10,AU,outdoor,8588
2019-06-11,CA,camping,5251
2019-06-11,AU,hobbies,8403
2019-06-11,AU,outdoor,7786
2019-06-11,CA,hiking,9784
2019-06-11,AU,retail,6481
2019-06-12,AU,retail,4999
2019-06-12,AU,hobbies,11011
2019-06-12,CA,hiking,10204
2019-06-12,AU,outdoor,6700
2019-06-12,CA,camping,3728
2019-06-13,CA,hiking,12198
2019-06-13,CA,camping,5879
2019-06-13,AU,retail,5214
2019-06-13,AU,hobbies,11150
2019-06-13,AU,outdoor,6652
2019-06-14,AU,retail,8193
2019-06-14,AU,hobbies,9895
2019-06-14,CA,hiking,8809
2019-06-14,AU,outdoor,7272
2019-06-14,CA,camping,5572
2019-06-15,CA,camping,5282
2019-06-15,AU,retail,6618
2019-06-15,AU,hobbies,9991
2019-06-15,AU,outdoor,7441
2019-06-15,CA,hiking,10726
2019-06-16,CA,camping,6229
2019-06-16,AU,outdoor,7548
2019-06-16,CA,hiking,9052
2019-06-16,AU,retail,7849
2019-06-16,AU,hobbies,10333
2019-06-17,AU,retail,8690
2019-06-17,CA,camping,4886
2019-06-17,AU,hobbies,10894
2019-06-17,AU,outdoor,8246
2019-06-17,CA,hiking,10551
2019-06-18,AU,hobbies,9474
2019-06-18,CA,camping,3758
2019-06-18,AU,outdoor,6470
2019-06-18,AU,retail,7894
2019-06-18,CA,hiking,11123
2019-06-19,AU,hobbies,10546
2019-06-19,CA,hiking,8745
2019-06-19,AU,outdoor,7129
2019-06-19,CA,camping,5367
2019-06-19,AU,retail,6755
2019-06-20,CA,hiking,9905
2019-06-20,AU,outdoor,6707
2019-06-20,AU,hobbies,8946
2019-06-20,CA,camping,4948
2019-06-20,AU,retail,6281
2019-06-21,AU,retail,7938
2019-06-21,CA,camping,6113
2019-06-21,AU,hobbies,9184
2019-06-21,AU,outdoor,7902
2019-06-21,CA,hiking,11227
2019-06-22,AU,retail,7507
2019-06-22,AU,hobbies,9252
2019-06-22,AU,outdoor,8297
2019-06-22,CA,camping,7641
2019-06-22,CA,hiking,9809
2019-06-23,AU,retail,6944
2019-06-23,AU,outdoor,7878
2019-06-23,AU,hobbies,10934
2019-06-23,CA,camping,5697
2019-06-23,CA,hiking,9441
2019-06-24,CA,camping,7362
2019-06-24,AU,retail,8331
2019-06-24,CA,hiking,10977
2019-06-24,AU,hobbies,9272
2019-06-24,AU,outdoor,8507
2019-06-25,AU,retail,9244
2019-06-25,CA,hiking,11299
2019-06-25,AU,hobbies,9572
2019-06-25,AU,outdoor,7470
2019-06-25,CA,camping,7351
2019-06-26,AU,hobbies,9763
2019-06-26,AU,retail,6516
2019-06-26,CA,hiking,8783
2019-06-26,AU,outdoor,6609
2019-06-26,CA,camping,4852
2019-06-27,CA,hiking,9082
2019-06-27,AU,outdoor,6424
2019-06-27,AU,retail,7223
2019-06-27,AU,hobbies,11826
2019-06-27,CA,camping,6900
2019-06-28,AU,retail,7672
2019-06-28,AU,outdoor,8174
2019-06-28,CA,hiking,9076
2019-06-28,AU,hobbies,9667
2019-06-28,CA,camping,4378
2019-06-29,AU,outdoor,6925
2019-06-29,AU,hobbies,10108
2019-06-29,AU,retail,9732
2019-06-29,CA,hiking,9733
2019-06-29,CA,camping,6004
2019-06-30,CA,camping,6641
2019-06-30,AU,outdoor,7977
2019-06-30,CA,hiking,8654
2019-06-30,AU,hobbies,10260
2019-06-30,AU,retail,7697
2019-07-01,CA,camping,5308
2019-07-01,AU,outdoor,7597
2019-07-01,CA,hiking,9244
2019-07-01,AU,hobbies,10651
2019-07-01,AU,retail,8824
2019-07-02,AU,outdoor,8641
2019-07-02,CA,hiking,9007
2019-07-02,AU,hobbies,11391
2019-07-02,CA,camping,6320
2019-07-02,AU,retail,8435
2019-07-03,AU,retail,7428
2019-07-03,CA,hiking,8618
2019-07-03,CA,camping,6487
2019-07-03,AU,outdoor,6694
2019-07-03,AU,hobbies,9063
2019-07-04,AU,retail,8268
2019-07-04,CA,hiking,9021
2019-07-04,AU,outdoor,7140
2019-07-04,AU,hobbies,10015
2019-07-04,CA,camping,6607
2019-07-05,CA,camping,6242
2019-07-05,AU,hobbies,11420
2019-07-05,AU,retail,9579
2019-07-05,AU,outdoor,7545
2019-07-05,CA,hiking,8267
2019-07-06,AU,outdoor,7420
2019-07-06,CA,camping,6443
2019-07-06,CA,hiking,7697
2019-07-06,AU,retail,6699
2019-07-06,AU,hobbies,9332
2019-07-07,AU,outdoor,8494
2019-07-07,AU,retail,9261
2019-07-07,CA,hiking,8204
2019-07-07,AU,hobbies,8995
2019-07-07,CA,camping,6350
2019-07-08,AU,hobbies,10613
2019-07-08,CA,hiking,8138
2019-07-08,CA,camping,5635
2019-07-08,AU,retail,8422
2019-07-08,AU,outdoor,7507
2019-07-09,CA,hiking,9419
2019-07-09,CA,camping,4169
2019-07-09,AU,retail,9896
2019-07-09,AU,hobbies,10596
2019-07-09,AU,outdoor,7452
2019-07-10,AU,retail,7078
2019-07-10,CA,camping,5207
2019-07-10,AU,hobbies,9652
2019-07-10,AU,outdoor,6738
2019-07-10,CA,hiking,9220
2019-07-11,CA,camping,6822
2019-07-11,AU,retail,7189
2019-07-11,AU,hobbies,9632
2019-07-11,AU,outdoor,7516
2019-07-11,CA,hiking,9462
2019-07-12,AU,retail,8345
2019-07-12,AU,outdoor,7384
2019-07-12,CA,hiking,9237
2019-07-12,AU,hobbies,9492
2019-07-12,CA,camping,5489
2019-07-13,CA,hiking,7711
2019-07-13,AU,hobbies,11314
2019-07-13,AU,retail,8704
2019-07-13,AU,outdoor,6198
2019-07-13,CA,camping,4901
2019-07-14,AU,outdoor,6273
2019-07-14,CA,camping,5140
2019-07-14,AU,hobbies,10482
2019-07-14,AU,retail,10744
2019-07-14,CA,hiking,9103
2019-07-15,CA,hiking,9779
2019-07-15,AU,outdoor,7590
2019-07-15,AU,hobbies,10200
2019-07-15,AU,retail,8967
2019-07-15,CA,camping,7062
2019-07-16,CA,hiking,9863
2019-07-16,AU,outdoor,7226
2019-07-16,CA,camping,6358
2019-07-16,AU,hobbies,10886
2019-07-16,AU,retail,7746
2019-07-17,CA,hiking,9362
2019-07-17,AU,retail,8369
2019-07-17,AU,outdoor,7126
2019-07-17,CA,camping,5973
2019-07-17,AU,hobbies,10505
2019-07-18,CA,camping,6030
2019-07-18,AU,outdoor,8291
2019-07-18,CA,hiking,8582
2019-07-18,AU,retail,8491
2019-07-18,AU,hobbies,9195
2019-07-19,CA,camping,5381
2019-07-19,AU,retail,9396
2019-07-19,CA,hiking,8262
2019-07-19,AU,outdoor,6449
2019-07-19,AU,hobbies,11653
2019-07-20,AU,hobbies,8868
2019-07-20,CA,camping,6781
2019-07-20,AU,retail,8239
2019-07-20,AU,outdoor,6794
2019-07-20,CA,hiking,9008
2019-07-21,AU,hobbies,10148
2019-07-21,CA,camping,5797
2019-07-21,CA,hiking,9291
2019-07-21,AU,retail,7712
2019-07-21,AU,outdoor,7489
2019-07-22,AU,hobbies,11381
2019-07-22,CA,camping,4631
2019-07-22,AU,retail,10919
2019-07-22,AU,outdoor,7263
2019-07-22,CA,hiking,9876
2019-07-23,AU,retail,9539
2019-07-23,CA,hiking,7651
2019-07-23,AU,hobbies,9195
2019-07-23,AU,outdoor,5084
2019-07-23,CA,camping,4452
2019-07-24,CA,camping,5524
2019-07-24,AU,outdoor,5328
2019-07-24,CA,hiking,8588
2019-07-24,AU,retail,6951
2019-07-24,AU,hobbies,9608
2019-07-25,AU,outdoor,6388
2019-07-25,AU,retail,7775
2019-07-25,AU,hobbies,8914
2019-07-25,CA,hiking,9239
2019-07-25,CA,camping,5732
2019-07-26,CA,camping,6881
2019-07-26,AU,hobbies,9288
2019-07-26,AU,outdoor,6569
2019-07-26,CA,hiking,7824
2019-07-26,AU,retail,9673
2019-07-27,CA,hiking,9303
2019-07-27,CA,camping,6221
2019-07-27,AU,hobbies,11222
2019-07-27,AU,outdoor,6818
2019-07-27,AU,retail,8316
2019-07-28,AU,outdoor,4865
2019-07-28,CA,camping,5367
2019-07-28,CA,hiking,8619
2019-07-28,AU,hobbies,8977
2019-07-28,AU,retail,6785
2019-07-29,AU,retail,8771
2019-07-29,CA,camping,5209
2019-07-29,AU,outdoor,6246
2019-07-29,CA,hiking,8560
2019-07-29,AU,hobbies,11110
2019-07-30,CA,camping,4887
2019-07-30,AU,outdoor,6110
2019-07-30,CA,hiking,9131
2019-07-30,AU,hobbies,9881
2019-07-30,AU,retail,9413
2019-07-31,CA,hiking,7629
2019-07-31,CA,camping,5446
2019-07-31,AU,hobbies,10671
2019-07-31,AU,outdoor,6129
2019-07-31,AU,retail,9066
2019-08-01,AU,retail,9144
2019-08-01,CA,camping,5266
2019-08-01,AU,outdoor,6129
2019-08-01,CA,hiking,9909
2019-08-01,AU,hobbies,10282
2019-08-02,CA,camping,6060
2019-08-02,AU,outdoor,8036
2019-08-02,CA,hiking,10212
2019-08-02,AU,hobbies,11784
2019-08-02,AU,retail,8279
2019-08-03,AU,retail,7723
2019-08-03,CA,camping,6236
2019-08-03,AU,hobbies,10589
2019-08-03,AU,outdoor,5684
2019-08-03,CA,hiking,8514
2019-08-04,CA,camping,5582
2019-08-04,AU,retail,7792
2019-08-04,AU,hobbies,8323
2019-08-04,AU,outdoor,6530
2019-08-04,CA,hiking,7315
2019-08-05,AU,retail,7380
2019-08-05,CA,camping,7504
2019-08-05,AU,outdoor,6364
2019-08-05,AU,hobbies,10514
2019-08-05,CA,hiking,9567
2019-08-06,CA,hiking,10505
2019-08-06,AU,outdoor,6784
2019-08-06,AU,retail,8937
2019-08-06,CA,camping,5729
2019-08-06,AU,hobbies,10112
2019-08-07,CA,camping,4794
2019-08-07,AU,retail,7474
2019-08-07,AU,outdoor,6382
2019-08-07,CA,hiking,8414
2019-08-07,AU,hobbies,9442
2019-08-08,AU,retail,8050
2019-08-08,AU,hobbies,9906
2019-08-08,CA,hiking,8498
2019-08-08,AU,outdoor,5708
2019-08-08,CA,camping,6241
2019-08-09,CA,hiking,9388
2019-08-09,AU,hobbies,9762
2019-08-09,AU,outdoor,3567
2019-08-09,AU,retail,8186
2019-08-09,CA,camping,6428
2019-08-10,AU,hobbies,10617
2019-08-10,CA,camping,6867
2019-08-10,CA,hiking,8336
2019-08-10,AU,outdoor,5178
2019-08-10,AU,retail,7559
2019-08-11,CA,camping,7080
2019-08-11,AU,outdoor,5524
2019-08-11,AU,retail,7464
2019-08-11,AU,hobbies,10273
2019-08-11,CA,hiking,7335
2019-08-12,AU,outdoor,7100
2019-08-12,CA,camping,7106
2019-08-12,AU,hobbies,10505
2019-08-12,AU,retail,9807
2019-08-12,CA,hiking,9348
2019-08-13,AU,outdoor,4295
2019-08-13,AU,hobbies,8985
2019-08-13,AU,retail,7508
2019-08-13,CA,camping,6719
2019-08-13,CA,hiking,9997
2019-08-14,AU,hobbies,9189
2019-08-14,AU,outdoor,5633
2019-08-14,CA,camping,7110
2019-08-14,AU,retail,6599
2019-08-14,CA,hiking,8985
2019-08-15,CA,hiking,6212
2019-08-15,CA,camping,0
2019-08-15,AU,hobbies,10360
2019-08-15,AU,retail,6373
2019-08-15,AU,outdoor,6194
2019-08-16,CA,hiking,8525
2019-08-16,CA,camping,7470
2019-08-16,AU,hobbies,10052
2019-08-16,AU,retail,8778
2019-08-16,AU,outdoor,5745
2019-08-17,AU,hobbies,8805
2019-08-17,AU,retail,7261
2019-08-17,CA,camping,7874
2019-08-17,CA,hiking,9465
2019-08-17,AU,outdoor,5279
2019-08-18,CA,hiking,9433
2019-08-18,CA,camping,8016
2019-08-18,AU,retail,7684
2019-08-18,AU,outdoor,4547
2019-08-18,AU,hobbies,10304
2019-08-19,CA,hiking,10310
2019-08-19,CA,camping,9956
2019-08-19,AU,retail,6961
2019-08-19,AU,outdoor,4135
2019-08-19,AU,hobbies,10446
2019-08-20,AU,retail,6763
2019-08-20,AU,outdoor,4338
2019-08-20,AU,hobbies,11271
2019-08-20,CA,hiking,11015
2019-08-20,CA,camping,6917
2019-08-21,AU,hobbies,9086
2019-08-21,AU,outdoor,3617
2019-08-21,CA,hiking,7883
2019-08-21,CA,camping,9102
2019-08-21,AU,retail,6429
2019-08-22,AU,hobbies,10642
2019-08-22,AU,outdoor,6155
2019-08-22,CA,hiking,8851
2019-08-22,CA,camping,7886
2019-08-22,AU,retail,7439
2019-08-23,AU,hobbies,9901
2019-08-23,CA,hiking,8531
2019-08-23,AU,outdoor,4523
2019-08-23,CA,camping,9768
2019-08-23,AU,retail,7816
2019-08-24,AU,retail,7387
2019-08-24,CA,hiking,7874
2019-08-24,CA,camping,9690
2019-08-24,AU,hobbies,9557
2019-08-24,AU,outdoor,5336
2019-08-25,AU,retail,6364
2019-08-25,CA,hiking,8686
2019-08-25,CA,camping,9952
2019-08-25,AU,hobbies,10418
2019-08-25,AU,outdoor,4686
2019-08-26,CA,hiking,9515
2019-08-26,CA,camping,8592
2019-08-26,AU,hobbies,10527
2019-08-26,AU,retail,8329
2019-08-26,AU,outdoor,5304
2019-08-27,AU,outdoor,4420
2019-08-27,CA,hiking,9134
2019-08-27,AU,retail,6756
2019-08-27,CA,camping,9104
2019-08-27,AU,hobbies,10490
2019-08-28,CA,hiking,10060
2019-08-28,AU,retail,6323
2019-08-28,CA,camping,8397
2019-08-28,AU,outdoor,3363
2019-08-28,AU,hobbies,8680
2019-08-29,AU,hobbies,11558
2019-08-29,CA,hiking,10272
2019-08-29,AU,outdoor,5027
2019-08-29,CA,camping,10392
2019-08-29,AU,retail,6557
2019-08-30,CA,camping,10534
2019-08-30,CA,hiking,10037
2019-08-30,AU,retail,7195
2019-08-30,AU,outdoor,3566
2019-08-30,AU,hobbies,8632
2019-08-31,AU,retail,6735
2019-08-31,CA,camping,9077
2019-08-31,AU,hobbies,9563
2019-08-31,CA,hiking,8926
2019-08-31,AU,outdoor,3135
2019-09-01,AU,retail,8389
2019-09-01,AU,hobbies,8863
2019-09-01,CA,camping,8866
2019-09-01,CA,hiking,9271
2019-09-01,AU,outdoor,4266
2019-09-02,CA,camping,8610
2019-09-02,AU,hobbies,10811
2019-09-02,AU,retail,8166
2019-09-02,CA,hiking,11219
2019-09-02,AU,outdoor,4526
2019-09-03,AU,retail,6684
2019-09-03,AU,outdoor,3158
2019-09-03,CA,hiking,8575
2019-09-03,AU,hobbies,9248
2019-09-03,CA,camping,8451
2019-09-04,CA,hiking,10183
2019-09-04,AU,outdoor,3259
2019-09-04,AU,hobbies,10611
2019-09-04,AU,retail,6288
2019-09-04,CA,camping,9374
2019-09-05,AU,outdoor,3055
2019-09-05,AU,hobbies,10098
2019-09-05,AU,retail,7227
2019-09-05,CA,camping,7955
2019-09-05,CA,hiking,10907
2019-09-06,CA,hiking,10817
2019-09-06,AU,outdoor,3299
2019-09-06,AU,hobbies,10598
2019-09-06,CA,camping,9336
2019-09-06,AU,retail,6781
2019-09-07,CA,camping,9677
2019-09-07,AU,retail,7451
2019-09-07,AU,outdoor,4715
2019-09-07,AU,hobbies,10672
2019-09-07,CA,hiking,8858
2019-09-08,AU,retail,5543
2019-09-08,AU,hobbies,9480
2019-09-08,CA,hiking,9535
2019-09-08,CA,camping,11335
2019-09-08,AU,outdoor,3852
2019-09-09,AU,hobbies,9285
2019-09-09,CA,hiking,10200
2019-09-09,AU,outdoor,3957
2019-09-09,CA,camping,7844
2019-09-09,AU,retail,8151
2019-09-10,AU,outdoor,4394
2019-09-10,AU,retail,5291
2019-09-10,AU,hobbies,9924
2019-09-10,CA,hiking,10969
2019-09-10,CA,camping,9670
2019-09-11,AU,retail,6340
2019-09-11,CA,camping,7929
2019-09-11,AU,hobbies,8804
2019-09-11,CA,hiking,11431
2019-09-11,AU,outdoor,1758
2019-09-12,AU,retail,6959
2019-09-12,CA,hiking,11341
2019-09-12,AU,outdoor,2974
2019-09-12,CA,camping,9340
2019-09-12,AU,hobbies,9434
2019-09-13,CA,camping,9018
2019-09-13,AU,outdoor,2980
2019-09-13,AU,retail,8276
2019-09-13,CA,hiking,10971
2019-09-13,AU,hobbies,8813
2019-09-14,AU,hobbies,7911
2019-09-14,AU,outdoor,1816
2019-09-14,CA,camping,7547
2019-09-14,AU,retail,6212
2019-09-14,CA,hiking,10881
2019-09-15,AU,retail,6744
2019-09-15,CA,hiking,10743
2019-09-15,AU,hobbies,8504
2019-09-15,AU,outdoor,3457
2019-09-15,CA,camping,9531
2019-09-16,CA,hiking,12937
2019-09-16,AU,outdoor,3309
2019-09-16,CA,camping,9879
2019-09-16,AU,retail,7634
2019-09-16,AU,hobbies,10324
2019-09-17,CA,hiking,11980
2019-09-17,CA,camping,8328
2019-09-17,AU,hobbies,7511
2019-09-17,AU,outdoor,2908
2019-09-17,AU,retail,6026
2019-09-18,AU,outdoor,2357
2019-09-18,CA,camping,9000
2019-09-18,AU,retail,6300
2019-09-18,AU,hobbies,9944
2019-09-18,CA,hiking,12019
2019-09-19,AU,retail,6251
2019-09-19,CA,camping,9768
2019-09-19,AU,hobbies,8719
2019-09-19,CA,hiking,12772
2019-09-19,AU,outdoor,4204
2019-09-20,AU,retail,5998
2019-09-20,CA,camping,8290
2019-09-20,AU,hobbies,9657
2019-09-20,CA,hiking,11711
2019-09-20,AU,outdoor,5129
2019-09-21,AU,hobbies,8613
2019-09-21,CA,camping,8518
2019-09-21,CA,hiking,13574
2019-09-21,AU,retail,5502
2019-09-21,AU,outdoor,2480
2019-09-22,AU,outdoor,2190
2019-09-22,AU,retail,6960
2019-09-22,AU,hobbies,10170
2019-09-22,CA,camping,7170
2019-09-22,CA,hiking,10845
2019-09-23,CA,camping,8267
2019-09-23,CA,hiking,13206
2019-09-23,AU,retail,6877
2019-09-23,AU,outdoor,2066
2019-09-23,AU,hobbies,10233
2019-09-24,CA,camping,7432
2019-09-24,AU,hobbies,9191
2019-09-24,CA,hiking,13395
2019-09-24,AU,outdoor,3301
2019-09-24,AU,retail,6570
2019-09-25,AU,outdoor,1613
2019-09-25,CA,hiking,11726
2019-09-25,CA,camping,7702
2019-09-25,AU,hobbies,9409
2019-09-25,AU,retail,5511
2019-09-26,AU,hobbies,8128
2019-09-26,CA,hiking,12742
2019-09-26,AU,outdoor,2217
2019-09-26,AU,retail,7252
2019-09-26,CA,camping,7038
2019-09-27,AU,outdoor,3348
2019-09-27,CA,camping,7430
2019-09-27,AU,hobbies,8671
2019-09-27,AU,retail,7709
2019-09-27,CA,hiking,12362
2019-09-28,CA,camping,7586
2019-09-28,AU,retail,5848
2019-09-28,CA,hiking,11778
2019-09-28,AU,outdoor,1829
2019-09-28,AU,hobbies,8073
2019-09-29,AU,retail,6847
2019-09-29,AU,outdoor,3109
2019-09-29,AU,hobbies,9932
2019-09-29,CA,camping,7811
2019-09-29,CA,hiking,11977
2019-09-30,AU,hobbies,10023
2019-09-30,AU,outdoor,2464
2019-09-30,AU,retail,7317
2019-09-30,CA,hiking,13220
2019-09-30,CA,camping,8100
2019-10-01,AU,hobbies,6808
2019-10-01,AU,outdoor,3348
2019-10-01,AU,retail,6013
2019-10-01,CA,hiking,11430
2019-10-01,CA,camping,5928
2019-10-02,CA,hiking,12077
2019-10-02,AU,retail,5236
2019-10-02,AU,hobbies,7991
2019-10-02,CA,camping,6168
2019-10-02,AU,outdoor,5436
2019-10-03,CA,camping,7062
2019-10-03,AU,hobbies,8625
2019-10-03,AU,outdoor,3930
2019-10-03,CA,hiking,12823
2019-10-03,AU,retail,5913
2019-10-04,AU,outdoor,4572
2019-10-04,CA,camping,7757
2019-10-04,CA,hiking,12263
2019-10-04,AU,hobbies,7929
2019-10-04,AU,retail,6997
2019-10-05,AU,outdoor,3158
2019-10-05,CA,camping,6139
2019-10-05,AU,hobbies,8356
2019-10-05,AU,retail,6838
2019-10-05,CA,hiking,11306
2019-10-06,CA,camping,7351
2019-10-06,CA,hiking,10305
2019-10-06,AU,retail,7430
2019-10-06,AU,hobbies,9146
2019-10-06,AU,outdoor,3166
2019-10-07,CA,hiking,12105
2019-10-07,AU,retail,7369
2019-10-07,CA,camping,8337
2019-10-07,AU,hobbies,8542
2019-10-07,AU,outdoor,4219
2019-10-08,AU,hobbies,8749
2019-10-08,AU,retail,6856
2019-10-08,CA,camping,7789
2019-10-08,CA,hiking,11972
2019-10-08,AU,outdoor,2524
2019-10-09,AU,retail,3960
2019-10-09,AU,outdoor,2867
2019-10-09,AU,hobbies,9850
2019-10-09,CA,hiking,11668
2019-10-09,CA,camping,7801
2019-10-10,CA,camping,6920
2019-10-10,AU,outdoor,3611
2019-10-10,AU,retail,5483
2019-10-10,AU,hobbies,7909
2019-10-10,CA,hiking,11050
2019-10-11,CA,camping,8468
2019-10-11,AU,retail,6934
2019-10-11,AU,hobbies,8767
2019-10-11,AU,outdoor,4179
2019-10-11,CA,hiking,12087
2019-10-12,AU,retail,8362
2019-10-12,CA,hiking,10304
2019-10-12,AU,hobbies,7706
2019-10-12,CA,camping,7549
2019-10-12,AU,outdoor,1557
2019-10-13,AU,retail,6469
2019-10-13,CA,hiking,10703
2019-10-13,AU,hobbies,8909
2019-10-13,CA,camping,8836
2019-10-13,AU,outdoor,3675
2019-10-14,CA,hiking,10997
2019-10-14,AU,retail,6313
2019-10-14,AU,outdoor,3841
2019-10-14,AU,hobbies,7911
2019-10-14,CA,camping,8446
2019-10-15,AU,outdoor,3376
2019-10-15,AU,retail,6106
2019-10-15,CA,hiking,10755
2019-10-15,CA,camping,9020
2019-10-15,AU,hobbies,5661
2019-10-16,AU,retail,5607
2019-10-16,CA,hiking,10368
2019-10-16,AU,hobbies,8341
2019-10-16,CA,camping,8003
2019-10-16,AU,outdoor,1358
2019-10-17,AU,outdoor,2171
2019-10-17,AU,retail,4587
2019-10-17,CA,hiking,11057
2019-10-17,AU,hobbies,6616
2019-10-17,CA,camping,9832
2019-10-18,AU,outdoor,3299
2019-10-18,CA,hiking,9916
2019-10-18,AU,hobbies,9382
2019-10-18,CA,camping,9235
2019-10-18,AU,retail,5517
2019-10-19,CA,camping,9034
2019-10-19,AU,hobbies,8716
2019-10-19,AU,outdoor,2806
2019-10-19,AU,retail,7448
2019-10-19,CA,hiking,8803
2019-10-20,AU,hobbies,6464
2019-10-20,AU,outdoor,4959
2019-10-20,CA,camping,8627
2019-10-20,AU,retail,5579
2019-10-20,CA,hiking,9547
2019-10-21,AU,outdoor,3008
