date,location,product,sales,promo_multiplier,days_in_promo
2019-02-02,AU,outdoor,3574,1,0
2019-02-02,AU,retail,5887,1,0
2019-02-02,CA,camping,8075,1,0
2019-02-02,CA,hiking,9620,1,0
2019-02-02,AU,hobbies,7299,1,0
2019-02-03,AU,retail,4106,1,0
2019-02-03,CA,hiking,10197,1,0
2019-02-03,AU,outdoor,4712,1,0
2019-02-03,AU,hobbies,6995,1,0
2019-02-03,CA,camping,8269,1,0
2019-02-04,AU,retail,6464,1,0
2019-02-04,CA,hiking,10749,1,0
2019-02-04,AU,hobbies,7964,1,0
2019-02-04,CA,camping,6666,1,0
2019-02-04,AU,outdoor,6274,1,0
2019-02-05,AU,retail,5120,1,0
2019-02-05,AU,outdoor,4250,1,0
2019-02-05,AU,hobbies,7238,1,0
2019-02-05,CA,hiking,11130,1,0
2019-02-05,CA,camping,7912,1,0
2019-02-06,AU,outdoor,3734,1,0
2019-02-06,AU,hobbies,8228,1,0
2019-02-06,CA,hiking,10120,1,0
2019-02-06,AU,retail,4643,1,0
2019-02-06,CA,camping,6393,1,0
2019-02-07,AU,hobbies,8239,1,0
2019-02-07,CA,camping,7310,1,0
2019-02-07,AU,retail,5888,1,0
2019-02-07,CA,hiking,9389,1,0
2019-02-07,AU,outdoor,4015,1,0
2019-02-08,CA,hiking,10367,1,0
2019-02-08,CA,camping,8511,1,0
2019-02-08,AU,hobbies,8843,1,0
2019-02-08,AU,outdoor,4681,1,0
2019-02-08,AU,retail,5695,1,0
2019-02-09,CA,camping,7243,1,0
2019-02-09,AU,retail,5688,1,0
2019-02-09,AU,outdoor,5942,1,0
2019-02-09,AU,hobbies,6493,1,0
2019-02-09,CA,hiking,10668,1,0
2019-02-10,AU,hobbies,5714,1,0
2019-02-10,AU,retail,5657,1,0
2019-02-10,CA,camping,6706,1,0
2019-02-10,AU,outdoor,4533,1,0
2019-02-10,CA,hiking,10893,1,0
2019-02-11,AU,hobbies,7422,1,0
2019-02-11,AU,outdoor,7053,1,0
2019-02-11,AU,retail,5145,1,0
2019-02-11,CA,camping,9103,1,0
2019-02-11,CA,hiking,11549,1,0
2019-02-12,AU,retail,6429,1,0
2019-02-12,CA,hiking,9977,1,0
2019-02-12,AU,hobbies,9052,1,0
2019-02-12,AU,outdoor,5002,1,0
2019-02-12,CA,camping,6713,1,0
2019-02-13,AU,hobbies,8775,1,0
2019-02-13,CA,camping,6900,1,0
2019-02-13,AU,retail,3497,1,0
2019-02-13,CA,hiking,11458,1,0
2019-02-13,AU,outdoor,5888,1,0
2019-02-14,AU,retail,4794,1,0
2019-02-14,CA,camping,5484,1,0
2019-02-14,CA,hiking,11020,1,0
2019-02-14,AU,hobbies,7922,1,0
2019-02-14,AU,outdoor,6034,1,0
2019-02-15,AU,hobbies,6705,1,0
2019-02-15,CA,hiking,10363,1,0
2019-02-15,CA,camping,7178,1,0
2019-02-15,AU,outdoor,7951,1,0
2019-02-15,AU,retail,5681,1,0
2019-02-16,AU,retail,6419,1,0
2019-02-16,AU,hobbies,8822,1,0
2019-02-16,CA,hiking,10774,1,0
2019-02-16,CA,camping,5560,1,0
2019-02-16,AU,outdoor,5657,1,0
2019-02-17,CA,camping,6841,1,0
2019-02-17,AU,retail,4904,1,0
2019-02-17,AU,hobbies,7419,1,0
2019-02-17,AU,outdoor,6281,1,0
2019-02-17,CA,hiking,10671,1,0
2019-02-18,CA,camping,7301,1,0
2019-02-18,AU,retail,5690,1,0
2019-02-18,AU,hobbies,8942,1,0
2019-02-18,CA,hiking,11282,1,0
2019-02-18,AU,outdoor,5340,1,0
2019-02-19,CA,camping,6520,1,0
2019-02-19,AU,hobbies,6320,1,0
2019-02-19,AU,retail,4744,1,0
2019-02-19,AU,outdoor,7089,1,0
2019-02-19,CA,hiking,10775,1,0
2019-02-20,AU,hobbies,6953,1,0
2019-02-20,AU,retail,3778,1,0
2019-02-20,CA,hiking,8537,1,0
2019-02-20,AU,outdoor,0,1,0
2019-02-20,CA,camping,6463,1,0
2019-02-21,AU,hobbies,8185,1,0
2019-02-21,CA,hiking,10859,1,0
2019-02-21,AU,outdoor,6702,1,0
2019-02-21,AU,retail,5484,1,0
2019-02-21,CA,camping,6966,1,0
2019-02-22,AU,outdoor,6964,1,0
2019-02-22,AU,hobbies,9739,1,0
2019-02-22,CA,camping,4320,1,0
2019-02-22,CA,hiking,11654,1,0
2019-02-22,AU,retail,5169,1,0
2019-02-23,AU,retail,4838,1,0
2019-02-23,AU,outdoor,6389,1,0
2019-02-23,CA,camping,6887,1,0
2019-02-23,CA,hiking,9991,1,0
2019-02-23,AU,hobbies,8186,1,0
2019-02-24,AU,retail,5021,1,0
2019-02-24,CA,camping,6301,1,0
2019-02-24,AU,hobbies,10068,1,0
2019-02-24,CA,hiking,11993,1,0
2019-02-24,AU,outdoor,9000,1,0
2019-02-25,AU,hobbies,9938,1,0
2019-02-25,AU,outdoor,7540,1,0
2019-02-25,CA,camping,5362,1,0
2019-02-25,CA,hiking,12386,1,0
2019-02-25,AU,retail,6743,1,0
2019-02-26,AU,hobbies,9034,1,0
2019-02-26,CA,camping,6352,1,0
2019-02-26,CA,hiking,10389,1,0
2019-02-26,AU,outdoor,5437,1,0
2019-02-26,AU,retail,6536,1,0
2019-02-27,CA,hiking,11490,1,0
2019-02-27,AU,retail,5687,1,0
2019-02-27,AU,hobbies,9289,1,0
2019-02-27,CA,camping,5607,1,0
2019-02-27,AU,outdoor,6904,1,0
2019-02-28,AU,hobbies,9407,1,0
2019-02-28,AU,retail,5911,1,0
2019-02-28,CA,camping,5683,1,0
2019-02-28,AU,outdoor,8359,1,0
2019-02-28,CA,hiking,10931,1,0
2019-03-01,AU,retail,6894,1,0
2019-03-01,CA,hiking,11294,1,0
2019-03-01,CA,camping,6578,1,0
2019-03-01,AU,outdoor,8210,1,0
2019-03-01,AU,hobbies,8991,1,0
2019-03-02,CA,camping,5254,1,0
2019-03-02,CA,hiking,10122,1,0
2019-03-02,AU,hobbies,10378,1,0
2019-03-02,AU,retail,6804,1,0
2019-03-02,AU,outdoor,6160,1,0
2019-03-03,CA,camping,5836,1,0
2019-03-03,AU,hobbies,11038,1,0
2019-03-03,AU,retail,6064,1,0
2019-03-03,CA,hiking,10949,1,0
2019-03-03,AU,outdoor,7683,1,0
2019-03-04,AU,retail,5977,1,0
2019-03-04,AU,outdoor,7552,1,0
2019-03-04,CA,camping,6735,1,0
2019-03-04,AU,hobbies,9982,1,0
2019-03-04,CA,hiking,11513,1,0
2019-03-05,AU,hobbies,10328,1,0
2019-03-05,AU,retail,5891,1,0
2019-03-05,AU,outdoor,7103,1,0
2019-03-05,CA,hiking,10200,1,0
2019-03-05,CA,camping,4854,1,0
2019-03-06,CA,camping,4922,1,0
2019-03-06,AU,retail,5796,1,0
2019-03-06,CA,hiking,10274,1,0
2019-03-06,AU,hobbies,9713,1,0
2019-03-06,AU,outdoor,7236,1,0
2019-03-07,AU,retail,7029,1,0
2019-03-07,CA,hiking,9487,1,0
2019-03-07,AU,outdoor,6953,1,0
2019-03-07,CA,camping,3682,1,0
2019-03-07,AU,hobbies,10245,1,0
2019-03-08,AU,hobbies,10787,1,0
2019-03-08,AU,outdoor,7951,1,0
2019-03-08,CA,camping,5759,1,0
2019-03-08,AU,retail,7628,1,0
2019-03-08,CA,hiking,10711,1,0
2019-03-09,CA,camping,4771,1,0
2019-03-09,AU,outdoor,6188,1,0
2019-03-09,AU,retail,6573,1,0
2019-03-09,AU,hobbies,9335,1,0
2019-03-09,CA,hiking,10495,1,0
2019-03-10,CA,camping,4795,1,0
2019-03-10,CA,hiking,10810,1,0
2019-03-10,AU,outdoor,7072,1,0
2019-03-10,AU,retail,7092,1,0
2019-03-10,AU,hobbies,10731,1,0
2019-03-11,AU,outdoor,7371,1,0
2019-03-11,AU,retail,7538,1,0
2019-03-11,AU,hobbies,11489,1,0
2019-03-11,CA,hiking,12654,1,0
2019-03-11,CA,camping,4735,1,0
2019-03-12,CA,hiking,10421,1,0
2019-03-12,AU,retail,6108,1,0
2019-03-12,AU,hobbies,11286,1,0
2019-03-12,AU,outdoor,6277,1,0
2019-03-12,CA,camping,5141,1,0
2019-03-13,CA,camping,4976,1,0
2019-03-13,AU,outdoor,6283,1,0
2019-03-13,AU,retail,4881,1,0
2019-03-13,CA,hiking,11489,1,0
2019-03-13,AU,hobbies,11502,1,0
2019-03-14,AU,hobbies,10791,1,0
2019-03-14,CA,camping,4412,1,0
2019-03-14,AU,outdoor,7027,1,0
2019-03-14,AU,retail,7198,1,0
2019-03-14,CA,hiking,11079,1,0
2019-03-15,AU,hobbies,11429,1,0
2019-03-15,AU,outdoor,7818,1,0
2019-03-15,CA,camping,3977,1,0
2019-03-15,AU,retail,7309,1,0
2019-03-15,CA,hiking,11232,1,0
2019-03-16,CA,hiking,9467,1,0
2019-03-16,AU,retail,8110,1,0
2019-03-16,AU,outdoor,8318,1,0
2019-03-16,AU,hobbies,12198,1,0
2019-03-16,CA,camping,5486,1,0
2019-03-17,CA,hiking,9946,1,0
2019-03-17,AU,retail,7593,1,0
2019-03-17,AU,outdoor,5719,1,0
2019-03-17,AU,hobbies,10662,1,0
2019-03-17,CA,camping,4384,1,0
2019-03-18,CA,camping,5302,1,0
2019-03-18,CA,hiking,10061,1,0
2019-03-18,AU,outdoor,7283,1,0
2019-03-18,AU,retail,8802,1,0
2019-03-18,AU,hobbies,10728,1,0
2019-03-19,AU,hobbies,11474,1,0
2019-03-19,CA,hiking,10044,1,0
2019-03-19,AU,retail,7489,1,0
2019-03-19,CA,camping,5642,1,0
2019-03-19,AU,outdoor,7665,1,0
2019-03-20,CA,camping,536,1,0
2019-03-20,CA,hiking,10414,1,0
2019-03-20,AU,hobbies,9933,1,0
2019-03-20,AU,outdoor,5544,1,0
2019-03-20,AU,retail,5880,1,0
2019-03-21,CA,hiking,10226,1,0
2019-03-21,AU,hobbies,9929,1,0
2019-03-21,AU,outdoor,6987,1,0
2019-03-21,AU,retail,7666,1,0
2019-03-21,CA,camping,3319,1,0
2019-03-22,CA,hiking,9161,1,0
2019-03-22,AU,outdoor,7763,1,0
2019-03-22,AU,hobbies,11715,1,0
2019-03-22,CA,camping,4457,1,0
2019-03-22,AU,retail,7281,1,0
2019-03-23,AU,retail,5489,1,0
2019-03-23,AU,outdoor,7841,1,0
2019-03-23,CA,camping,4746,1,0
2019-03-23,CA,hiking,11374,1,0
2019-03-23,AU,hobbies,11025,1,0
2019-03-24,AU,retail,7750,1,0
2019-03-24,AU,outdoor,7338,1,0
2019-03-24,CA,camping,6045,1,0
2019-03-24,CA,hiking,10101,1,0
2019-03-24,AU,hobbies,11133,1,0
2019-03-25,AU,outdoor,6896,1,0
2019-03-25,CA,camping,4269,1,0
2019-03-25,CA,hiking,9593,1,0
2019-03-25,AU,hobbies,11701,1,0
2019-03-25,AU,retail,9401,1,0
2019-03-26,AU,hobbies,10673,1,0
2019-03-26,CA,hiking,10313,1,0
2019-03-26,AU,outdoor,6616,1,0
2019-03-26,CA,camping,5772,1,0
2019-03-26,AU,retail,8176,1,0
2019-03-27,CA,hiking,9851,1,0
2019-03-27,AU,outdoor,7067,1,0
2019-03-27,AU,hobbies,11623,1,0
2019-03-27,AU,retail,7838,1,0
2019-03-27,CA,camping,6141,1,0
2019-03-28,AU,hobbies,12057,1,0
2019-03-28,CA,hiking,9657,1,0
2019-03-28,CA,camping,4456,1,0
2019-03-28,AU,retail,7953,1,0
2019-03-28,AU,outdoor,5079,1,0
2019-03-29,AU,retail,9015,1,0
2019-03-29,AU,hobbies,10087,1,0
2019-03-29,AU,outdoor,7640,1,0
2019-03-29,CA,camping,6546,1,0
2019-03-29,CA,hiking,8213,1,0
2019-03-30,AU,outdoor,6753,1,0
2019-03-30,AU,retail,6737,1,0
2019-03-30,CA,camping,3419,1,0
2019-03-30,AU,hobbies,10904,1,0
2019-03-30,CA,hiking,9609,1,0
2019-03-31,AU,hobbies,12244,1,0
2019-03-31,CA,camping,4834,1,0
2019-03-31,AU,outdoor,5334,1,0
2019-03-31,CA,hiking,9036,1,0
2019-03-31,AU,retail,6477,1,0
2019-04-01,AU,hobbies,9614,1,0
2019-04-01,AU,retail,7562,1,0
2019-04-01,CA,camping,5812,1,0
2019-04-01,AU,outdoor,7382,1,0
2019-04-01,CA,hiking,9219,1,0
2019-04-02,AU,outdoor,6042,1,0
2019-04-02,CA,camping,4513,1,0
2019-04-02,AU,hobbies,9689,1,0
2019-04-02,AU,retail,8875,1,0
2019-04-02,CA,hiking,10562,1,0
2019-04-03,AU,outdoor,6803,1,0
2019-04-03,AU,hobbies,11800,1,0
2019-04-03,AU,retail,6753,1,0
2019-04-03,CA,hiking,7247,1,0
2019-04-03,CA,camping,3891,1,0
2019-04-04,AU,outdoor,6385,1,0
2019-04-04,CA,hiking,8248,1,0
2019-04-04,CA,camping,4220,1,0
2019-04-04,AU,retail,7850,1,0
2019-04-04,AU,hobbies,10212,1,0
2019-04-05,AU,retail,9918,1,0
2019-04-05,CA,hiking,7434,1,0
2019-04-05,CA,camping,6036,1,0
2019-04-05,AU,outdoor,6851,1,0
2019-04-05,AU,hobbies,11052,1,0
2019-04-06,AU,outdoor,7163,1,0
2019-04-06,CA,hiking,8314,1,0
2019-04-06,CA,camping,3892,1,0
2019-04-06,AU,hobbies,10741,1,0
2019-04-06,AU,retail,7815,1,0
2019-04-07,CA,camping,4825,1,0
2019-04-07,AU,retail,6938,1,0
2019-04-07,AU,hobbies,11858,1,0
2019-04-07,CA,hiking,6177,1,0
2019-04-07,AU,outdoor,6788,1,0
2019-04-08,CA,camping,4555,1,0
2019-04-08,AU,retail,8538,1,0
2019-04-08,AU,hobbies,11692,1,0
2019-04-08,CA,hiking,6887,1,0
2019-04-08,AU,outdoor,9245,1,0
2019-04-09,AU,retail,8055,1,0
2019-04-09,CA,camping,5256,1,0
2019-04-09,AU,hobbies,9773,1,0
2019-04-09,AU,outdoor,7045,1,0
2019-04-09,CA,hiking,8747,1,0
2019-04-10,CA,hiking,7682,1,0
2019-04-10,AU,outdoor,6972,1,0
2019-04-10,CA,camping,4476,1,0
2019-04-10,AU,retail,5595,1,0
2019-04-10,AU,hobbies,9059,1,0
2019-04-11,AU,hobbies,11250,1,0
2019-04-11,CA,hiking,8482,1,0
2019-04-11,AU,outdoor,8047,1,0
2019-04-11,AU,retail,6905,1,0
2019-04-11,CA,camping,4862,1,0
2019-04-12,AU,outdoor,8387,1,0
2019-04-12,CA,hiking,6558,1,0
2019-04-12,AU,hobbies,11086,1,0
2019-04-12,AU,retail,7760,1,0
2019-04-12,CA,camping,4724,1,0
2019-04-13,AU,hobbies,10583,1,0
2019-04-13,CA,hiking,6524,1,0
2019-04-13,AU,outdoor,5665,1,0
2019-04-13,AU,retail,7693,1,0
2019-04-13,CA,camping,5426,1,0
2019-04-14,CA,hiking,8403,1,0
2019-04-14,AU,retail,8187,1,0
2019-04-14,AU,hobbies,12390,1,0
2019-04-14,AU,outdoor,8381,1,0
2019-04-14,CA,camping,5658,1,0
2019-04-15,CA,camping,5829,1,0
2019-04-15,AU,hobbies,11447,1,0
2019-04-15,AU,retail,6574,1,0
2019-04-15,CA,hiking,7041,1,0
2019-04-15,AU,outdoor,6357,1,0
2019-04-16,AU,hobbies,11770,1,0
2019-04-16,CA,hiking,6610,1,0
2019-04-16,AU,retail,10188,1,0
2019-04-16,CA,camping,4727,1,0
2019-04-16,AU,outdoor,7622,1,0
2019-04-17,AU,hobbies,10039,1,0
2019-04-17,CA,hiking,6589,1,0
2019-04-17,CA,camping,3854,1,0
2019-04-17,AU,retail,5797,1,0
2019-04-17,AU,outdoor,5604,1,0
2019-04-18,AU,retail,7731,1,0
2019-04-18,CA,camping,4754,1,0
2019-04-18,AU,outdoor,9238,1,0
2019-04-18,CA,hiking,6009,1,0
2019-04-18,AU,hobbies,11574,1,0
2019-04-19,AU,outdoor,9292,1,0
2019-04-19,AU,retail,9106,1,0
2019-04-19,CA,camping,5748,1,0
2019-04-19,CA,hiking,6752,1,0
2019-04-19,AU,hobbies,11072,1,0
2019-04-20,AU,outdoor,7245,1,0
2019-04-20,CA,hiking,7270,1,0
2019-04-20,AU,retail,7448,1,0
2019-04-20,CA,camping,4364,1,0
2019-04-20,AU,hobbies,222,1,0
2019-04-21,AU,hobbies,11792,1,0
2019-04-21,CA,hiking,6196,1,0
2019-04-21,AU,retail,7956,1,0
2019-04-21,AU,outdoor,6159,1,0
2019-04-21,CA,camping,4249,1,0
2019-04-22,CA,hiking,6611,1,0
2019-04-22,CA,camping,5935,1,0
2019-04-22,AU,retail,9088,1,0
2019-04-22,AU,hobbies,10534,1,0
2019-04-22,AU,outdoor,8827,1,0
2019-04-23,CA,camping,5061,1,0
2019-04-23,AU,hobbies,10684,1,0
2019-04-23,CA,hiking,7294,1,0
2019-04-23,AU,retail,7128,1,0
2019-04-23,AU,outdoor,7765,1,0
2019-04-24,AU,hobbies,11106,1,0
2019-04-24,CA,camping,6343,1,0
2019-04-24,CA,hiking,7674,1,0
2019-04-24,AU,outdoor,6772,1,0
2019-04-24,AU,retail,5911,1,0
2019-04-25,CA,hiking,6515,1,0
2019-04-25,AU,retail,7676,1,0
2019-04-25,AU,outdoor,8243,1,0
2019-04-25,AU,hobbies,11928,1,0
2019-04-25,CA,camping,6146,1,0
2019-04-26,CA,hiking,7096,1,0
2019-04-26,AU,hobbies,10234,1,0
2019-04-26,CA,camping,5752,1,0
2019-04-26,AU,outdoor,9569,1,0
2019-04-26,AU,retail,8405,1,0
2019-04-27,AU,hobbies,10353,1,0
2019-04-27,CA,hiking,6521,1,0
2019-04-27,AU,outdoor,7463,1,0
2019-04-27,CA,camping,5092,1,0
2019-04-27,AU,retail,7795,1,0
2019-04-28,AU,outdoor,8902,1,0
2019-04-28,CA,camping,6131,1,0
2019-04-28,AU,hobbies,12111,1,0
2019-04-28,AU,retail,6305,1,0
2019-04-28,CA,hiking,7342,1,0
2019-04-29,CA,hiking,7649,1,0
2019-04-29,CA,camping,5385,1,0
2019-04-29,AU,outdoor,7963,1,0
2019-04-29,AU,hobbies,12067,1,0
2019-04-29,AU,retail,7741,1,0
2019-04-30,CA,hiking,5594,1,0
2019-04-30,CA,camping,5027,1,0
2019-04-30,AU,hobbies,10297,1,0
2019-04-30,AU,retail,9067,1,0
2019-04-30,AU,outdoor,8787,1,0
2019-05-01,CA,camping,4361,1,0
2019-05-01,AU,hobbies,10613,1,0
2019-05-01,AU,outdoor,7898,1,0
2019-05-01,AU,retail,8371,1,0
2019-05-01,CA,hiking,7823,1,0
2019-05-02,AU,outdoor,7231,1,0
2019-05-02,AU,retail,7767,1.075587418,1
2019-05-02,AU,hobbies,10648,1,0
2019-05-02,CA,hiking,6596,1,0
2019-05-02,CA,camping,3582,1,0
2019-05-03,AU,hobbies,11440,1,0
2019-05-03,AU,retail,8584,1.189709651,2
2019-05-03,CA,camping,6263,1,0
2019-05-03,AU,outdoor,8832,1,0
2019-05-03,CA,hiking,7233,1,0
2019-05-04,CA,camping,2906,1,0
2019-05-04,AU,hobbies,11605,1,0
2019-05-04,CA,hiking,7863,1,0
2019-05-04,AU,outdoor,8051,1,0
2019-05-04,AU,retail,8378,1.260097261,3
2019-05-05,CA,camping,6052,1,0
2019-05-05,CA,hiking,6879,1,0
2019-05-05,AU,retail,9075,1.294490472,4
2019-05-05,AU,outdoor,9028,1,0
2019-05-05,AU,hobbies,11534,1,0
2019-05-06,CA,hiking,7847,1,0
2019-05-06,AU,outdoor,8247,1,0
2019-05-06,AU,hobbies,10866,1,0
2019-05-06,AU,retail,11694,1.306305495,5
2019-05-06,CA,camping,6058,1,0
2019-05-07,CA,camping,3608,1,0
2019-05-07,AU,hobbies,10929,1,0
2019-05-07,AU,outdoor,7208,1,0
2019-05-07,AU,retail,10786,1.30483192,6
2019-05-07,CA,hiking,8442,1,0
2019-05-08,CA,hiking,7323,1,0
2019-05-08,AU,retail,10259,1.29581952,7
2019-05-08,AU,outdoor,8387,1,0
2019-05-08,CA,camping,4534,1,0
2019-05-08,AU,hobbies,10726,1,0
2019-05-09,AU,hobbies,11082,1,0
2019-05-09,AU,retail,9324,1.282745028,8
2019-05-09,CA,hiking,7719,1,0
2019-05-09,AU,outdoor,9225,1,0
2019-05-09,CA,camping,4254,1,0
2019-05-10,AU,hobbies,10260,1,0
2019-05-10,AU,outdoor,8513,1,0
2019-05-10,CA,camping,6022,1,0
2019-05-10,AU,retail,10972,1.26770148,9
2019-05-10,CA,hiking,8358,1,0
2019-05-11,AU,retail,10306,1.251944925,10
2019-05-11,CA,camping,4752,1,0
2019-05-11,AU,hobbies,10463,1,0
2019-05-11,AU,outdoor,7907,1,0
2019-05-11,CA,hiking,9767,1,0
2019-05-12,CA,hiking,10412,1,0
2019-05-12,CA,camping,4738,1,0
2019-05-12,AU,retail,8519,1.236222015,11
2019-05-12,AU,hobbies,10991,1,0
2019-05-12,AU,outdoor,7758,1,0
2019-05-13,AU,hobbies,10844,1,0
2019-05-13,AU,outdoor,7925,1,0
2019-05-13,CA,hiking,9060,1,0
2019-05-13,CA,camping,4871,1,0
2019-05-13,AU,retail,9751,1.220966792,12
2019-05-14,AU,outdoor,7928,1,0
2019-05-14,CA,camping,5132,1,0
2019-05-14,AU,retail,8592,1.206420168,13
2019-05-14,AU,hobbies,10861,1,0
2019-05-14,CA,hiking,8985,1,0
2019-05-15,AU,outdoor,9214,1,0
2019-05-15,AU,retail,7420,1.192703418,14
2019-05-15,CA,hiking,9723,1,0
2019-05-15,CA,camping,3480,1,0
2019-05-15,AU,hobbies,10885,1,0
2019-05-16,CA,camping,4638,1,0
2019-05-16,CA,hiking,10314,1,0
2019-05-16,AU,hobbies,10822,1,0
2019-05-16,AU,retail,7306,1.179863906,15
2019-05-16,AU,outdoor,7527,1,0
2019-05-17,AU,hobbies,12217,1,0
2019-05-17,AU,retail,11029,1.167903834,16
2019-05-17,CA,hiking,10288,1,0
2019-05-17,AU,outdoor,7474,1,0
2019-05-17,CA,camping,5184,1,0
2019-05-18,AU,hobbies,9606,1,0
2019-05-18,AU,retail,7889,1.156798448,17
2019-05-18,CA,hiking,9855,1,0
2019-05-18,AU,outdoor,8150,1,0
2019-05-18,CA,camping,4086,1,0
2019-05-19,CA,hiking,9297,1,0
2019-05-19,AU,retail,9223,1.146507609,18
2019-05-19,AU,outdoor,7595,1,0
2019-05-19,AU,hobbies,11749,1,0
2019-05-19,CA,camping,2952,1,0
2019-05-20,CA,camping,4629,1,0
2019-05-20,AU,hobbies,10142,1,0
2019-05-20,CA,hiking,9465,1,0
2019-05-20,AU,retail,8710,1.136983151,19
2019-05-20,AU,outdoor,9363,1,0
2019-05-21,AU,retail,9297,1.128173531,20
2019-05-21,AU,outdoor,8536,1,0
2019-05-21,AU,hobbies,11303,1,0
2019-05-21,CA,camping,4190,1,0
2019-05-21,CA,hiking,11139,1,0
2019-05-22,AU,retail,7962,1.120026738,21
2019-05-22,CA,hiking,10223,1,0
2019-05-22,AU,outdoor,8666,1,0
2019-05-22,CA,camping,4542,1,0
2019-05-22,AU,hobbies,10671,1,0
2019-05-23,CA,camping,3636,1,0
2019-05-23,AU,outdoor,7243,1,0
2019-05-23,AU,retail,7784,1.112492063,22
2019-05-23,AU,hobbies,11052,1,0
2019-05-23,CA,hiking,11044,1,0
2019-05-24,CA,hiking,9391,1,0
2019-05-24,AU,retail,6915,1.105521135,23
2019-05-24,CA,camping,3383,1,0
2019-05-24,AU,hobbies,10413,1,0
2019-05-24,AU,outdoor,8801,1,0
2019-05-25,CA,camping,3632,1,0
2019-05-25,AU,hobbies,11215,1,0
2019-05-25,AU,outdoor,7999,1,0
2019-05-25,CA,hiking,9775,1,0
2019-05-25,AU,retail,8983,1.099068477,24
2019-05-26,CA,camping,3583,1,0
2019-05-26,AU,outdoor,8984,1,0
2019-05-26,AU,retail,7603,1.09309176,25
2019-05-26,CA,hiking,10374,1,0
2019-05-26,AU,hobbies,9918,1,0
2019-05-27,CA,camping,4435,1,0
2019-05-27,AU,outdoor,9816,1,0
2019-05-27,AU,retail,8779,1.087551854,26
2019-05-27,CA,hiking,10981,1,0
2019-05-27,AU,hobbies,0,1,0
2019-05-28,CA,camping,4426,1,0
2019-05-28,AU,outdoor,7830,1,0
2019-05-28,CA,hiking,10775,1,0
2019-05-28,AU,retail,8145,1.082412766,27
2019-05-28,AU,hobbies,9418,1,0
2019-05-29,CA,camping,3579,1,0
2019-05-29,CA,hiking,9763,1,0
2019-05-29,AU,retail,6828,1.0776415,28
2019-05-29,AU,outdoor,6629,1,0
2019-05-29,AU,hobbies,10414,1,0
2019-05-30,AU,hobbies,9905,1,0
2019-05-30,CA,camping,4947,1,0
2019-05-30,AU,retail,7025,1.073207876,29
2019-05-30,AU,outdoor,6876,1,0
2019-05-30,CA,hiking,12052,1,0
2019-05-31,CA,hiking,11419,1,0
2019-05-31,AU,retail,5978,1,0
2019-05-31,CA,camping,5247,1,0
2019-05-31,AU,outdoor,8952,1,0
2019-05-31,AU,hobbies,12598,1,0
2019-06-01,AU,outdoor,7882,1,0
2019-06-01,CA,camping,3097,1,0
2019-06-01,AU,retail,6966,1,0
2019-06-01,AU,hobbies,9301,1,0
2019-06-01,CA,hiking,10084,1,0
2019-06-02,CA,camping,3236,1,0
2019-06-02,AU,outdoor,6852,1,0
2019-06-02,AU,retail,7191,1,0
2019-06-02,AU,hobbies,10252,1,0
2019-06-02,CA,hiking,10484,1,0
2019-06-03,AU,outdoor,7481,1,0
2019-06-03,AU,retail,9032,1,0
2019-06-03,AU,hobbies,12128,1,0
2019-06-03,CA,hiking,10530,1,0
2019-06-03,CA,camping,4850,1,0
2019-06-04,CA,hiking,10248,1,0
2019-06-04,AU,retail,7627,1,0
2019-06-04,CA,camping,3789,1,0
2019-06-04,AU,outdoor,6914,1,0
2019-06-04,AU,hobbies,12178,1,0
2019-06-05,AU,hobbies,9204,1,0
2019-06-05,AU,outdoor,5002,1,0
2019-06-05,AU,retail,6902,1,0
2019-06-05,CA,hiking,10318,1,0
2019-06-05,CA,camping,3480,1,0
2019-06-06,AU,hobbies,12578,1,0
2019-06-06,CA,camping,5009,1,0
2019-06-06,AU,outdoor,7522,1,0
2019-06-06,CA,hiking,10147,1,0
2019-06-06,AU,retail,7125,1,0
2019-06-07,AU,retail,6040,1,0
2019-06-07,AU,hobbies,9885,1,0
2019-06-07,CA,hiking,10747,1,0
2019-06-07,CA,camping,4905,1,0
2019-06-07,AU,outdoor,7586,1,0
2019-06-08,AU,hobbies,9739,1,0
2019-06-08,CA,hiking,11451,1,0
2019-06-08,AU,outdoor,6045,1,0
2019-06-08,CA,camping,4187,1,0
2019-06-08,AU,retail,0,1,0
2019-06-09,AU,outdoor,8256,1,0
2019-06-09,AU,retail,6573,1,0
2019-06-09,AU,hobbies,10674,1,0
2019-06-09,CA,camping,4815,1,0
2019-06-09,CA,hiking,9185,1,0
2019-06-10,CA,hiking,10736,1,0
2019-06-10,AU,retail,6471,1,0
2019-06-10,CA,camping,5358,1,0
2019-06-10,AU,hobbies,9567,1,0
2019-06-10,AU,outdoor,8724,1,0
2019-06-11,CA,camping,4545,1,0
2019-06-11,AU,hobbies,9171,1,0
2019-06-11,AU,outdoor,8400,1,0
2019-06-11,CA,hiking,9672,1,0
2019-06-11,AU,retail,7914,1,0
2019-06-12,AU,retail,6831,1,0
2019-06-12,AU,hobbies,9294,1,0
2019-06-12,CA,hiking,9128,1,0
2019-06-12,AU,outdoor,8202,1,0
2019-06-12,CA,camping,4964,1,0
2019-06-13,CA,hiking,9669,1,0
2019-06-13,CA,camping,5117,1,0
2019-06-13,AU,retail,7966,1,0
2019-06-13,AU,hobbies,9949,1,0
2019-06-13,AU,outdoor,7696,1,0
