date,unit,y,treat
2012-07-01,C75,-0.161532077854814,0
2012-08-01,C75,-0.247388602771684,0
2012-09-01,C75,0.0996766447436848,0
2012-10-01,C75,0.0837567823153655,0
2012-11-01,C75,0.0805112175945242,0
2012-12-01,C75,0.015883028566658,0
2013-01-01,C75,-0.0989433781651829,0
2013-02-01,C75,0.24805511793963,0
2013-03-01,C75,-0.23523507670264,0
2013-04-01,C75,0.220737322693029,0
2013-05-01,C75,-0.0693016895084062,0
2013-06-01,C75,0.0234493817578416,0
2013-07-01,C75,-0.0759649182627271,0
2013-08-01,C75,-0.429264609293756,0
2013-09-01,C75,0.188447421480966,0
2013-10-01,C75,-0.0392000597658138,0
2013-11-01,C75,0.384678775372223,0
2013-12-01,C75,-0.536378218127175,0
2014-01-01,C75,-0.231298098628771,0
2014-02-01,C75,0.394335729867144,0
2014-03-01,C75,-0.17095891783088,0
2014-04-01,C75,-0.0580381301892388,0
2014-05-01,C75,0.419098028466188,0
2014-06-01,C75,-0.159062929196411,0
2014-07-01,C75,0.0270275794657824,0
2014-08-01,C75,-0.256852721281222,0
2014-09-01,C75,-0.128233330729193,0
2014-10-01,C75,0.22089990586479,0
2014-11-01,C75,0.135202637440672,0
2014-12-01,C75,-0.0756862444604796,0
2015-01-01,C75,0.124469382644736,0
2015-02-01,C75,-0.496529215095609,0
2015-03-01,C75,0.77536239813498,0
2015-04-01,C75,0.442059627070271,0
2015-05-01,C75,0.242752304123092,0
2015-06-01,C75,-0.208118474856241,0
2015-07-01,C75,-0.601038323074646,0
2015-08-01,C75,0.110515429482335,0
2015-09-01,C75,0.0112908062850785,0
2015-10-01,C75,0.114150392786556,0
2015-11-01,C75,-0.550406406807379,0
2015-12-01,C75,0.817877750521512,0
2010-02-01,C76,0.0940106112187182,0
2010-03-01,C76,0.106408675166603,0
2010-04-01,C76,-0.0448120499081286,0
2010-05-01,C76,-0.0116932636123668,0
2010-06-01,C76,0.0180993690892759,0
2010-07-01,C76,-0.0225620292494906,0
2010-08-01,C76,-0.191590433166077,0
2010-09-01,C76,-0.0032610776815627,0
2010-10-01,C76,0.247637567135209,0
2010-11-01,C76,-0.0311109243602656,0
2010-12-01,C76,0.0589217689367283,0
2011-01-01,C76,-0.107208337906148,0
2011-02-01,C76,0.145079461474966,0
2011-03-01,C76,0.12419361201644,0
2011-04-01,C76,-0.0492326676168631,0
2011-05-01,C76,-0.0030315172480008,0
2011-06-01,C76,-0.0150561076970774,0
2011-07-01,C76,0.0636073120694887,0
2011-08-01,C76,0.0351876028045632,0
2011-09-01,C76,-0.0129513798795005,0
2011-10-01,C76,-0.0476752082513201,0
2011-11-01,C76,-0.0485938533938066,0
2011-12-01,C76,-0.0588053753141704,0
2012-01-01,C76,-0.0726709344708052,0
2012-02-01,C76,0.0439718221349175,0
2012-03-01,C76,0.0413234723293225,0
2012-04-01,C76,-0.0206843227937465,0
2012-05-01,C76,0.086703135142975,0
2012-06-01,C76,-0.0744866405990514,0
2012-07-01,C76,0.101497252906796,0
2012-08-01,C76,-0.0099569867391675,0
2012-09-01,C76,-0.0711340266080809,0
2012-10-01,C76,0.0232147805902301,0
2012-11-01,C76,-0.0047852825788732,0
2012-12-01,C76,-0.0914180537191278,0
2013-01-01,C76,-0.0378369068279039,0
2013-02-01,C76,0.0471695727160286,0
2013-03-01,C76,0.0453889611135789,0
2013-04-01,C76,-0.0760370350426847,0
2013-05-01,C76,0.0575344932614543,0
2013-06-01,C76,-0.0128580147123483,0
2013-07-01,C76,0.0866568791953277,0
2013-08-01,C76,0.0310891353616185,0
2013-09-01,C76,-0.0776925650347922,0
2013-10-01,C76,0.0180565255166032,0
2013-11-01,C76,0.0743379227746503,0
2013-12-01,C76,0.007580999113923,0
2014-01-01,C76,-0.280507803654792,0
2014-02-01,C76,-0.067512023216783,0
2014-03-01,C76,0.0781367256792267,0
2014-04-01,C76,-0.0835632958290935,0
2014-05-01,C76,0.0275846966705897,0
2014-06-01,C76,-0.0236300674131424,0
2014-07-01,C76,0.0888005949122794,0
2014-08-01,C76,-0.0632710447234945,0
2014-09-01,C76,0.0351644860929241,0
2014-10-01,C76,0.0660786107012834,0
2014-11-01,C76,-0.0936983456502904,0
2014-12-01,C76,-0.002262384335272,0
2015-01-01,C76,-0.221392349238606,0
2015-02-01,C76,0.0002108185456801,0
2015-03-01,C76,0.130683914385731,0
2015-04-01,C76,-0.0413623921099662,0
2015-05-01,C76,-0.0252936444658545,0
2015-06-01,C76,0.0827385533271174,0
2015-07-01,C76,0.0423853843176705,0
2015-08-01,C76,-0.185965029945864,0
2015-09-01,C76,-0.0616267704878508,0
2015-10-01,C76,0.0130005822350556,0
2015-11-01,C76,-0.0751795480261794,0
2015-12-01,C76,0.0133387913635685,0
2010-02-01,C78,-0.130375962369955,0
2010-03-01,C78,1.03680105174903,0
2010-04-01,C78,-1.41834714975327,0
2010-05-01,C78,-0.0686299872039777,0
2010-06-01,C78,-0.497923053745268,0
2010-07-01,C78,1.44354164754609,0
2010-08-01,C78,-0.216496521989808,0
2010-09-01,C78,-0.473607052086089,0
2010-10-01,C78,0.138479944069873,0
2010-11-01,C78,-0.0171645886626441,0
2010-12-01,C78,1.04364678619638,0
2011-01-01,C78,-1.26460146359002,0
2011-02-01,C78,1.72507605233593,0
2011-03-01,C78,-1.02495264699684,0
2011-04-01,C78,-0.239763757519692,0
2011-05-01,C78,-0.293420118819763,0
2011-06-01,C78,0.261643324072264,0
2011-07-01,C78,0.134839217094485,0
2011-08-01,C78,0.596574665445125,0
2011-09-01,C78,-1.12526303480622,0
2011-10-01,C78,0.258882683014553,0
2011-11-01,C78,-0.0568767711930342,0
2011-12-01,C78,-0.305803114764784,0
2012-01-01,C78,0.451530511038761,0
2012-02-01,C78,0.480320815917393,0
2012-03-01,C78,-0.0017727809395458,0
2012-04-01,C78,0.417250840532013,0
2012-05-01,C78,-0.219448810808909,0
2012-06-01,C78,0.252252906081259,0
2012-07-01,C78,-0.0474385988357331,0
2012-08-01,C78,-1.00928319529526,0
2012-09-01,C78,0.828925449420881,0
2012-10-01,C78,-0.207469144574671,0
2012-11-01,C78,0.608905740036106,0
2012-12-01,C78,-0.418954673208282,0
2013-01-01,C78,-1.52004820931878,0
2013-02-01,C78,0.0935543769768628,0
2013-03-01,C78,0.549973034380263,0
2013-04-01,C78,-0.355464614256505,0
2013-05-01,C78,0.162180536254836,0
2013-06-01,C78,0.246111804715768,0
2013-07-01,C78,0.293086846073716,0
2013-08-01,C78,0.0882601021863394,0
2013-09-01,C78,-0.260175483562304,0
2013-10-01,C78,0.135694729944057,0
2013-11-01,C78,-0.0421945106159112,0
2013-12-01,C78,0.0134186196543493,0
2014-01-01,C78,-0.399583953301515,0
2014-02-01,C78,-0.617837132787116,0
2014-03-01,C78,0.352493848049295,0
2014-04-01,C78,0.0412355448118904,0
2014-05-01,C78,-0.139842740231241,0
2014-06-01,C78,-0.0660188287426586,0
2014-07-01,C78,1.31092771000706,0
2014-08-01,C78,-0.399789317086165,0
2014-09-01,C78,0.157737499537328,0
2014-10-01,C78,0.387519023646068,0
2014-11-01,C78,0.0052949096653618,0
2014-12-01,C78,-0.289118022150632,0
2015-01-01,C78,-1.35942862586012,0
2015-02-01,C78,1.12601023408389,0
2015-03-01,C78,-0.0816418178572036,0
2015-04-01,C78,-0.028649612519561,0
2015-05-01,C78,-0.769268397319881,0
2015-06-01,C78,0.423610851234563,0
2015-07-01,C78,0.337813172323993,0
2015-08-01,C78,-0.038669106050552,0
2015-09-01,C78,0.0272063271483152,0
2015-10-01,C78,-0.464076977560926,0
2015-11-01,C78,-0.221227635323868,0
2015-12-01,C78,0.102566587860845,0
2010-02-01,C79,-0.248068585421596,0
2010-03-01,C79,0.455502236895194,0
2010-04-01,C79,-0.295295852105324,0
2010-05-01,C79,-0.104102324009852,0
2010-06-01,C79,-0.0135513637109037,0
2010-07-01,C79,0.329471037920344,0
2010-08-01,C79,-0.222479378869775,0
2010-09-01,C79,-0.140575439502351,0
2010-10-01,C79,0.0535804593967111,0
2010-11-01,C79,0.253645420656117,0
2010-12-01,C79,0.0667249218951458,0
2011-01-01,C79,-0.0819552339684506,0
2011-02-01,C79,0.114482529710892,0
2011-03-01,C79,0.0571127913850171,0
2011-04-01,C79,-0.0807529153404216,0
2011-05-01,C79,0.0919915041539179,0
2011-06-01,C79,-0.290241651867245,0
2011-07-01,C79,0.114675401138573,0
2011-08-01,C79,-0.033306523150463,0
2011-09-01,C79,0.0396439284323078,0
2011-10-01,C79,-0.187366271398659,0
2011-11-01,C79,0.537637577058278,0
2011-12-01,C79,-0.143725159325763,0
2012-01-01,C79,0.106911947511882,0
2012-02-01,C79,-0.143164961205469,0
2012-03-01,C79,0.136005905482348,0
2012-04-01,C79,-0.40877781230042,0
2012-05-01,C79,0.446776338545996,0
2012-06-01,C79,-0.0345488227874533,0
2012-07-01,C79,0.552068708968457,0
2012-08-01,C79,-0.53529226604072,0
2012-09-01,C79,0.265333015947141,0
2012-10-01,C79,0.236272308469889,0
2012-11-01,C79,-0.422672009877611,0
2012-12-01,C79,0.359754486527032,0
2013-01-01,C79,-0.651753956131335,0
2013-02-01,C79,0.0297616368009015,0
2013-03-01,C79,0.0939811173571243,0
2013-04-01,C79,0.0568531549775013,0
2013-05-01,C79,-0.419954453420029,0
2013-06-01,C79,0.312709911256199,0
2013-07-01,C79,0.376743161142286,0
2013-08-01,C79,0.0261426237209834,0
2013-09-01,C79,0.403626192015825,0
2013-10-01,C79,-0.209395095813249,0
2013-11-01,C79,-0.0480672400706856,0
2013-12-01,C79,0.185019283042328,0
2014-01-01,C79,-0.594505605671126,0
2014-02-01,C79,0.201243189875772,0
2014-03-01,C79,0.0426357739420498,0
2014-04-01,C79,-0.180896170468875,0
2014-05-01,C79,-0.0385363740035505,0
2014-06-01,C79,-0.217503156677838,0
2014-07-01,C79,-0.127310527212873,0
2014-08-01,C79,-0.205187490109496,0
2014-09-01,C79,0.0207508186193461,0
2014-10-01,C79,0.0696365919670416,0
2014-11-01,C79,0.172101986945099,0
2014-12-01,C79,0.0958978386767519,0
2015-01-01,C79,-0.0258143741581351,0
2015-02-01,C79,-0.0960512194159264,0
2015-03-01,C79,0.13138167625214,0
2015-04-01,C79,-0.242327539755627,0
2015-05-01,C79,-0.242399107344876,0
2015-06-01,C79,0.189792174751231,0
2015-07-01,C79,0.132289258205245,0
2015-08-01,C79,-0.390599280855863,0
2015-09-01,C79,0.892993309048614,0
2015-10-01,C79,0.003689787598601,0
2015-11-01,C79,-0.305169053419287,0
2015-12-01,C79,-0.0080712894645245,0
2010-02-01,C80,-0.351788968131472,0
2010-03-01,C80,0.223485275261222,0
2010-04-01,C80,-0.182890895737331,0
2010-05-01,C80,0.144987989052282,0
2010-06-01,C80,0.191554530539006,0
2010-07-01,C80,0.0152672243548411,0
2010-08-01,C80,-0.229520636605031,0
2010-09-01,C80,-0.283551407165636,0
2010-10-01,C80,0.172961533428415,0
2010-11-01,C80,-0.0305409454428358,0
2010-12-01,C80,-0.218702390059392,0
2011-01-01,C80,0.475842054827563,0
2011-02-01,C80,-0.0757538132824527,0
2011-03-01,C80,-0.253636782402468,0
2011-04-01,C80,0.734305826475745,0
2011-05-01,C80,-0.315154530710658,0
2011-06-01,C80,0.110771127584906,0
2011-07-01,C80,0.120865872362694,0
2011-08-01,C80,0.278138850347326,0
2011-09-01,C80,0.956735445910164,0
2011-10-01,C80,-0.465152315185843,0
2011-11-01,C80,-0.0028566660074762,0
2011-12-01,C80,-0.246637297198672,0
2012-01-01,C80,-0.135966153115912,0
2012-02-01,C80,-0.211532059323456,0
2012-03-01,C80,-0.45496444890798,0
2012-04-01,C80,-0.0922589849111941,0
2012-05-01,C80,0.407460089276226,0
2012-06-01,C80,0.268387587850211,0
2012-07-01,C80,0.0518758434123665,0
2012-08-01,C80,0.0265460396125166,0
2012-09-01,C80,-0.686971163420504,0
2012-10-01,C80,0.415927627065618,0
2012-11-01,C80,-0.297725038625904,0
2012-12-01,C80,0.0112887881837755,0
2013-01-01,C80,0.369143784079761,0
2013-02-01,C80,-0.581470389978202,0
2013-03-01,C80,0.366660886515759,0
2013-04-01,C80,-0.106427600890505,0
2013-05-01,C80,-0.167723765818949,0
2013-06-01,C80,-0.159828723109165,0
2013-07-01,C80,-0.0594611735876813,0
2013-08-01,C80,0.0205546900923559,0
2013-09-01,C80,-0.130926281845437,0
2013-10-01,C80,-0.0776546656541663,0
2013-11-01,C80,0.496748991747315,0
2013-12-01,C80,-0.148304632880848,0
2014-01-01,C80,-0.0688840441128593,0
2014-02-01,C80,0.0741894123279483,0
2014-03-01,C80,0.0989585402726112,0
2014-04-01,C80,-0.302833600475504,0
2014-05-01,C80,-0.102722339463699,0
2014-06-01,C80,0.0136891128928971,0
2014-07-01,C80,-0.0235249501292376,0
2014-08-01,C80,0.356387188605794,0
2014-09-01,C80,-0.472817722852776,0
2014-10-01,C80,0.0311221806502595,0
2014-11-01,C80,0.0543543254709116,0
2014-12-01,C80,0.0051419004370836,0
2015-01-01,C80,0.521289171406735,0
2015-02-01,C80,-0.157561486381595,0
2015-03-01,C80,0.303079691989045,0
2015-04-01,C80,-0.361249320003198,0
2015-05-01,C80,-0.0852677924437906,0
2015-06-01,C80,0.0156653197673022,0
2015-07-01,C80,0.063900302650183,0
2015-08-01,C80,-0.210243675753431,0
2015-09-01,C80,0.0723714651295531,0
2015-10-01,C80,-0.249041182602407,0
2015-11-01,C80,0.14747662385316,0
2015-12-01,C80,-0.0196559770352756,0
2010-02-01,C81,-0.302571848608568,0
2010-03-01,C81,0.335992445057841,0
2010-04-01,C81,-0.0151167395852276,0
2010-05-01,C81,-0.0816160758690225,0
2010-06-01,C81,0.347196832996192,0
2010-07-01,C81,0.195725040893815,0
2010-08-01,C81,-0.186510916174077,0
2010-09-01,C81,-0.0188093738451114,0
2010-10-01,C81,0.290036804946446,0
2010-11-01,C81,-0.246090788497437,0
2010-12-01,C81,0.103126962789148,0
2011-01-01,C81,-0.20771870957551,0
2011-02-01,C81,-0.134293402953019,0
2011-03-01,C81,0.283764146295217,0
2011-04-01,C81,-0.170330831809636,0
2011-05-01,C81,-0.0172270674755906,0
2011-06-01,C81,0.044348546639446,0
2011-07-01,C81,-0.0944518564540191,0
2011-08-01,C81,-0.0913835202857136,0
2011-09-01,C81,0.0163481085002033,0
2011-10-01,C81,0.19266378123663,0
2011-11-01,C81,-0.315304484800238,0
2011-12-01,C81,0.284893754965109,0
2012-01-01,C81,-0.470493045901316,0
2012-02-01,C81,0.3293765485528,0
2012-03-01,C81,0.27815390276066,0
2012-04-01,C81,-0.315125738495593,0
2012-05-01,C81,0.0141309702443264,0
2012-06-01,C81,-0.180524930399686,0
2012-07-01,C81,0.296553934668492,0
2012-08-01,C81,0.0424141972026524,0
2012-09-01,C81,-0.26568688266565,0
2012-10-01,C81,0.113543692479976,0
2012-11-01,C81,-0.124539084321006,0
2012-12-01,C81,-0.020100436807363,0
2013-01-01,C81,0.18925646719732,0
2013-02-01,C81,-0.0198164509250995,0
2013-03-01,C81,0.0256573243305516,0
2013-04-01,C81,-0.0033781741290939,0
2013-05-01,C81,0.0404692825849233,0
2013-06-01,C81,0.093485416695386,0
2013-07-01,C81,-0.0432616869570852,0
2013-08-01,C81,-0.118663286426958,0
2013-09-01,C81,0.0084497029211547,0
2013-10-01,C81,-0.0413366283873522,0
2013-11-01,C81,-0.132815496515988,0
2013-12-01,C81,0.473577347360298,0
2014-01-01,C81,-0.70552004388496,0
2014-02-01,C81,0.327457252646274,0
2014-03-01,C81,0.263739566376449,0
2014-04-01,C81,-0.162781974612843,0
2014-05-01,C81,-0.0488518667721047,0
2014-06-01,C81,0.485114862160406,0
2014-07-01,C81,-0.433624003480164,0
2014-08-01,C81,-0.037476242168986,0
2014-09-01,C81,0.0534171861827852,0
2014-10-01,C81,-0.002792506586922,0
2014-11-01,C81,0.578258973426192,0
2014-12-01,C81,-0.480509449273057,0
2015-01-01,C81,-0.175996052111884,0
2015-02-01,C81,-0.323474154048661,0
2015-03-01,C81,0.420123110187214,0
2015-04-01,C81,-0.0680193137523677,0
2015-05-01,C81,0.048327582888402,0
2015-06-01,C81,0.432349840333033,0
2015-07-01,C81,-0.298296344878482,0
2015-08-01,C81,-0.341811756634481,0
2015-09-01,C81,0.0318613442893527,0
2015-10-01,C81,0.135224099039086,0
2015-11-01,C81,0.197999059504135,0
2015-12-01,C81,-0.266115435955998,0
2010-02-01,C82,-0.0972634342431542,0
2010-03-01,C82,0.290618779176094,0
2010-04-01,C82,-0.155947546379187,0
2010-05-01,C82,0.0198129585903439,0
2010-06-01,C82,0.0732838587600915,0
2010-07-01,C82,0.0009478179922428,0
2010-08-01,C82,-0.337694984112472,0
2010-09-01,C82,0.0954320205981647,0
2010-10-01,C82,0.3138214616334,0
2010-11-01,C82,0.0399340668781871,0
2010-12-01,C82,-0.0257318342375781,0
2011-01-01,C82,-0.11049858708381,0
2011-02-01,C82,0.133564292101631,0
2011-03-01,C82,0.108878632886909,0
2011-04-01,C82,0.0158711617515754,0
2011-05-01,C82,-0.091140772853727,0
2011-06-01,C82,-0.0479086802401829,0
2011-07-01,C82,0.0593591898391344,0
2011-08-01,C82,-0.0815101635887894,0
2011-09-01,C82,-0.0398724849150449,0
2011-10-01,C82,0.0457458938060675,0
2011-11-01,C82,0.0634852776117159,0
2011-12-01,C82,-0.0421699651796343,0
2012-01-01,C82,-0.283401252234357,0
2012-02-01,C82,0.214759416074103,0
2012-03-01,C82,0.158411267964774,0
2012-04-01,C82,-0.0596666404973751,0
2012-05-01,C82,0.0377446433178106,0
2012-06-01,C82,0.0542191418144737,0
2012-07-01,C82,-0.0107501221944784,0
2012-08-01,C82,0.0786113422981165,0
2012-09-01,C82,-0.134856404667931,0
2012-10-01,C82,0.0135431143317142,0
2012-11-01,C82,-0.0620847390735539,0
2012-12-01,C82,0.0612526790620755,0
2013-01-01,C82,0.0162855597135438,0
2013-02-01,C82,-0.0613230695297542,0
2013-03-01,C82,0.25725889828326,0
2013-04-01,C82,-0.247377483650017,0
2013-05-01,C82,0.102298114379852,0
2013-06-01,C82,-0.0146311935410308,0
2013-07-01,C82,-0.0565292534135535,0
2013-08-01,C82,0.0104552117714993,0
2013-09-01,C82,-0.121854144340648,0
2013-10-01,C82,0.465766220016742,0
2013-11-01,C82,-0.263217866351319,0
2013-12-01,C82,-0.0283819584059648,0
2014-01-01,C82,-0.237171676907183,0
2014-02-01,C82,0.274326676316687,0
2014-03-01,C82,0.0016666990817935,0
2014-04-01,C82,0.0101850874906688,0
2014-05-01,C82,0.055018890198566,0
2014-06-01,C82,-0.0676519432146057,0
2014-07-01,C82,0.113262866378756,0
2014-08-01,C82,-0.221654529751046,0
2014-09-01,C82,0.0099921761320205,0
2014-10-01,C82,0.137106809829223,0
2014-11-01,C82,-0.102578857154925,0
2014-12-01,C82,0.0860398333182699,0
2015-01-01,C82,-0.220422636756171,0
2015-02-01,C82,0.0420220371600957,0
2015-03-01,C82,0.221207660634565,0
2015-04-01,C82,-0.131389431204751,0
2015-05-01,C82,0.0586762628368023,0
2015-06-01,C82,0.0419030004339449,0
2015-07-01,C82,0.0826242026888417,0
2015-08-01,C82,-0.331598517117501,0
2015-09-01,C82,0.096251526730244,0
2015-10-01,C82,-0.0318306095418803,0
2015-11-01,C82,-0.12777985864033,0
2015-12-01,C82,0.132454187508706,0
2010-02-01,C83,-0.0225599277435293,0
2010-03-01,C83,0.201924773968366,0
2010-04-01,C83,-0.0831843075363219,0
2010-05-01,C83,-0.0322992907434729,0
2010-06-01,C83,0.0649485536504999,0
2010-07-01,C83,-0.0035184179669531,0
2010-08-01,C83,-0.476645335131506,0
2010-09-01,C83,0.0441768432677785,0
2010-10-01,C83,0.425676449235703,0
2010-11-01,C83,-0.0756969122165883,0
2010-12-01,C83,0.0187429821100062,0
2011-01-01,C83,0.0246804786885022,0
2011-02-01,C83,-0.0407825181988368,0
2011-03-01,C83,0.215075699217292,0
2011-04-01,C83,-0.049076622174975,0
2011-05-01,C83,-0.0115005944823334,0
2011-06-01,C83,0.0142344017326046,0
2011-07-01,C83,0.0955639843085088,0
2011-08-01,C83,-0.0420474080020075,0
2011-09-01,C83,0.0090792110800546,0
2011-10-01,C83,-0.0406995223140045,0
2011-11-01,C83,-0.115481100722021,0
2011-12-01,C83,-0.0055399557213942,0
2012-01-01,C83,-0.140856207407279,0
2012-02-01,C83,0.173784218993124,0
2012-03-01,C83,0.105048331857052,0
2012-04-01,C83,-0.0966165608609915,0
2012-05-01,C83,0.0704733363752243,0
2012-06-01,C83,0.0136440675139724,0
2012-07-01,C83,-0.0244015990134905,0
2012-08-01,C83,0.189864631439353,0
2012-09-01,C83,-0.276325743164309,0
2012-10-01,C83,0.0936202815123508,0
2012-11-01,C83,-0.135976365084605,0
2012-12-01,C83,-0.0821424493439196,0
2013-01-01,C83,0.255190006164011,0
2013-02-01,C83,-0.0740697706363687,0
2013-03-01,C83,0.0940094756213865,0
2013-04-01,C83,0.0293441708718261,0
2013-05-01,C83,-0.0091166397770958,0
2013-06-01,C83,-0.0280692554656019,0
2013-07-01,C83,0.145833493639189,0
2013-08-01,C83,-0.067064599051335,0
2013-09-01,C83,-0.0584634736662126,0
2013-10-01,C83,0.0685018556474564,0
2013-11-01,C83,0.079571580269036,0
2013-12-01,C83,-0.10963298875288,0
2014-01-01,C83,-0.124551692591781,0
2014-02-01,C83,-0.0133260584613444,0
2014-03-01,C83,0.141492572489556,0
2014-04-01,C83,-0.0175988118514017,0
2014-05-01,C83,0.0103611829571113,0
2014-06-01,C83,-0.0060512548682485,0
2014-07-01,C83,0.106523718099075,0
2014-08-01,C83,-0.0858771092542936,0
2014-09-01,C83,-0.0392306295227742,0
2014-10-01,C83,0.0564468868776009,0
2014-11-01,C83,-0.146483476870127,0
2014-12-01,C83,0.1066713186677,0
2015-01-01,C83,-0.165566272239317,0
2015-02-01,C83,-0.101878338709965,0
2015-03-01,C83,0.124528393589601,0
2015-04-01,C83,-0.0433524929811853,0
2015-05-01,C83,-0.0413182724488097,0
2015-06-01,C83,0.0540239769663833,0
2015-07-01,C83,-1.12993123835281e-06,0
2015-08-01,C83,-0.122313295345183,0
2015-09-01,C83,0.0450095338223271,0
2015-10-01,C83,0.0922917031772039,0
2015-11-01,C83,-0.0154477138415414,0
2015-12-01,C83,-0.0313735106645652,0
2010-02-01,C84,0.0363827445387166,0
2010-03-01,C84,0.293902326648043,0
2010-04-01,C84,-0.0688227532009584,0
2010-05-01,C84,-0.0449786415401974,0
2010-06-01,C84,0.0948383071210497,0
2010-07-01,C84,0.0400073997626684,0
2010-08-01,C84,-0.229456701002588,0
2010-09-01,C84,0.0021869024275869,0
2010-10-01,C84,0.272930230974739,0
2010-11-01,C84,0.0189473331003622,0
2010-12-01,C84,0.0667893984397647,0
2011-01-01,C84,-0.158973462645802,0
2011-02-01,C84,0.0852915641757548,0
2011-03-01,C84,0.155912750132382,0
2011-04-01,C84,-0.103323721419939,0
2011-05-01,C84,0.0504374279393573,0
2011-06-01,C84,0.0171298533920368,0
2011-07-01,C84,-0.0313378031461422,0
2011-08-01,C84,-0.0161404011190331,0
2011-09-01,C84,-0.0612531259589595,0
2011-10-01,C84,-0.0279296772869682,0
2011-11-01,C84,-0.0912544753409836,0
2011-12-01,C84,0.137531665717171,0
2012-01-01,C84,-0.27720098075179,0
2012-02-01,C84,0.184138481700957,0
2012-03-01,C84,0.0628776044057648,0
2012-04-01,C84,-0.202502409642241,0
2012-05-01,C84,0.188989769064209,0
2012-06-01,C84,-0.0484226967672772,0
2012-07-01,C84,-0.0321316102969842,0
2012-08-01,C84,0.0777267618150201,0
2012-09-01,C84,-0.06816973989838,0
2012-10-01,C84,0.0027622256455348,0
2012-11-01,C84,0.0134503962764505,0
2012-12-01,C84,-0.0245823336983086,0
2013-01-01,C84,-0.0666326732787752,0
2013-02-01,C84,-0.0152965307072463,0
2013-03-01,C84,0.192091813551974,0
2013-04-01,C84,-0.069413468448337,0
2013-05-01,C84,0.0241114087151608,0
2013-06-01,C84,0.0030849040999179,0
2013-07-01,C84,0.0738354533412231,0
2013-08-01,C84,-0.0659054163400103,0
2013-09-01,C84,-0.0936281172863058,0
2013-10-01,C84,-0.147555879772696,0
2013-11-01,C84,0.266308815404173,0
2013-12-01,C84,0.0676290219767246,0
2014-01-01,C84,-0.247032308240327,0
2014-02-01,C84,0.0331639147899789,0
2014-03-01,C84,0.105164161052596,0
2014-04-01,C84,-0.0253709549795538,0
2014-05-01,C84,0.0180883611328344,0
2014-06-01,C84,0.0227339104481032,0
2014-07-01,C84,0.0224849090971198,0
2014-08-01,C84,-0.123045186880026,0
2014-09-01,C84,0.0100937909320784,0
2014-10-01,C84,0.0840301172859927,0
2014-11-01,C84,-0.114847656120066,0
2014-12-01,C84,0.0736309190759901,0
2015-01-01,C84,-0.212594069452219,0
2015-02-01,C84,-0.130693291676142,0
2015-03-01,C84,0.196939106770772,0
2015-04-01,C84,-0.045547234132604,0
2015-05-01,C84,-0.0599653881043238,0
2015-06-01,C84,0.0749012164518561,0
2015-07-01,C84,0.106700779243065,0
2015-08-01,C84,-0.208426319186708,0
2015-09-01,C84,0.0315380775284062,0
2015-10-01,C84,0.0135728934246995,0
2015-11-01,C84,-0.0280851570004721,0
2015-12-01,C84,0.108713863390337,0
2010-02-01,C85,-0.131342385135692,0
2010-03-01,C85,0.235893713870251,0
2010-04-01,C85,-0.0084241156168705,0
2010-05-01,C85,0.0312949996428564,0
2010-06-01,C85,0.059127765964508,0
2010-07-01,C85,-0.0270055511324703,0
2010-08-01,C85,-0.0160456753039444,0
2010-09-01,C85,-0.0131947222244513,0
2010-10-01,C85,0.0909752458627207,0
2010-11-01,C85,-0.0658158310817782,0
2010-12-01,C85,-0.0716804648558576,0
2011-01-01,C85,0.0678321297097551,0
2011-02-01,C85,-0.0539940976429829,0
2011-03-01,C85,0.15462052801791,0
2011-04-01,C85,-0.157793484992867,0
2011-05-01,C85,0.046561063810314,0
2011-06-01,C85,0.0679697706745515,0
2011-07-01,C85,-0.0018413331613285,0
2011-08-01,C85,0.0479505303127379,0
2011-09-01,C85,-0.0915888811248546,0
2011-10-01,C85,0.0812480687210027,0
2011-11-01,C85,0.0035822816854125,0
2011-12-01,C85,-0.0762234357888971,0
2012-01-01,C85,-0.111707025557061,0
2012-02-01,C85,0.113916924161753,0
2012-03-01,C85,0.0103720208711113,0
2012-04-01,C85,-0.307239153597008,0
2012-05-01,C85,0.319530278822564,0
2012-06-01,C85,0.021403788609959,0
2012-07-01,C85,-0.0169201487504793,0
2012-08-01,C85,0.12468386984634,0
2012-09-01,C85,-0.0452548201401353,0
2012-10-01,C85,-0.0195351805524773,0
2012-11-01,C85,0.0302713008752384,0
2012-12-01,C85,-0.0312494748592584,0
2013-01-01,C85,0.140625673170669,0
2013-02-01,C85,-0.282664657929839,0
2013-03-01,C85,0.270340924182804,0
2013-04-01,C85,-0.0688228271260733,0
2013-05-01,C85,0.0907805449973633,0
2013-06-01,C85,-0.0817701365617935,0
2013-07-01,C85,0.121534390849378,0
2013-08-01,C85,0.0240916217107152,0
2013-09-01,C85,0.0573995963315301,0
2013-10-01,C85,-0.580975113640847,0
2013-11-01,C85,0.591316280861115,0
2013-12-01,C85,-0.0537190181986507,0
2014-01-01,C85,0.415758945374687,0
2014-02-01,C85,-0.103898932907773,0
2014-03-01,C85,0.0865715710032742,0
2014-04-01,C85,-0.0116108425819164,0
2014-05-01,C85,0.029416804662084,0
2014-06-01,C85,-0.0346958298284878,0
2014-07-01,C85,0.0564685123488875,0
2014-08-01,C85,-0.0389132810568587,0
2014-09-01,C85,0.123818658023731,0
2014-10-01,C85,0.0173914549909995,0
